Vgs,Vd=0,Vd=0.5,Vd=1,Vd=1.5,Vd=2,Vd=2.5,Vd=3,Vd=3.5,Vd=4,Vd=4.5,Vd=5,Vd=5.5,Vd=6,Vd=6.5,Vd=7,Vd=7.5,Vd=8
0.0,-0.000135302,0.000226763,0.00466148,0.0160845,0.0329105,0.0688442,0.135825,0.23563699999999999,0.369263,0.536524,0.733056,0.961676,1.2126599999999998,1.5047000000000001,1.80268,2.11637,2.46063
0.1,-0.000137511,0.00020424200000000001,0.00457199,0.0160872,0.0329239,0.0688706,0.135857,0.23631999999999997,0.3704,0.536419,0.7341519999999999,0.960144,1.21356,1.49593,1.79618,2.1160200000000002,2.45937
0.2,-0.000136621,0.000104665,0.00226927,0.0126477,0.0319713,0.0689022,0.135691,0.23656,0.369876,0.536812,0.734483,0.960687,1.2153800000000001,1.50731,1.79619,2.1153399999999998,2.46184
0.30000000000000004,-0.000138569,0.00011516199999999999,0.00129663,0.009620529999999999,0.029410699999999998,0.0697754,0.137655,0.23649799999999999,0.369998,0.537413,0.7353149999999999,0.961166,1.216,1.49647,1.79831,2.1156,2.46137
0.4,-0.000139326,0.000228516,0.000766085,0.00818294,0.028875400000000002,0.0714917,0.14222200000000002,0.243584,0.37202799999999997,0.536394,0.735497,0.963864,1.2145299999999999,1.49772,1.79762,2.1159600000000003,2.46369
0.5,-0.00013995999999999998,0.000897628,0.0012635300000000001,0.007516190000000001,0.0294961,0.0740512,0.14636400000000002,0.24842100000000003,0.381507,0.545852,0.737518,0.960272,1.21434,1.4961200000000001,1.79894,2.11819,2.4627999999999997
0.6000000000000001,-0.000144822,0.00339563,0.0029759300000000003,0.00847972,0.0313387,0.0773644,0.151147,0.255065,0.39084599999999997,0.553619,0.748885,0.966184,1.21597,1.49326,1.7972599999999999,2.11588,2.46334
0.7000000000000001,-0.000149133,0.007290130000000001,0.007429750000000001,0.012402999999999999,0.0345766,0.08186850000000001,0.15722699999999998,0.261566,0.395323,0.5608740000000001,0.7583880000000001,0.978797,1.2289700000000001,1.49786,1.79638,2.11573,2.46098
0.8,-0.00015316,0.015694800000000002,0.016046099999999997,0.017362000000000002,0.0396092,0.087696,0.163697,0.269096,0.40249799999999997,0.5695859999999999,0.767553,0.9854130000000001,1.2357799999999999,1.5084600000000001,1.8071599999999999,2.11516,2.4584799999999998
0.9,-0.000158687,0.0240168,0.0245166,0.026261299999999998,0.0463814,0.0943036,0.17098999999999998,0.277036,0.412142,0.578726,0.777615,0.997913,1.24455,1.51827,1.81965,2.1253,2.46253
1.0,-0.00016588600000000002,0.0361899,0.0370873,0.038349400000000006,0.0551563,0.10412,0.179288,0.285782,0.421259,0.58888,0.786617,1.00661,1.25509,1.52907,1.8294,2.13876,2.47825
1.1,-0.00017258800000000002,0.049739900000000004,0.052492,0.0534113,0.06648169999999999,0.112048,0.18878499999999998,0.29562,0.430579,0.598615,0.796504,1.0164600000000001,1.26421,1.53878,1.8400999999999998,2.14854,2.4864800000000002
1.2000000000000002,-0.000176415,0.0633903,0.070104,0.0713332,0.0807258,0.12317700000000001,0.1991,0.305535,0.440703,0.6078210000000001,0.8064530000000001,1.02421,1.2750599999999999,1.55069,1.8497400000000002,2.15597,2.49642
1.3,-0.000187534,0.0776665,0.0907644,0.0924807,0.0983043,0.136563,0.211276,0.317067,0.452081,0.617723,0.817541,1.0345499999999999,1.2864,1.55941,1.86107,2.16533,2.50842
1.4000000000000001,-0.000196001,0.09111860000000001,0.11738100000000001,0.11955299999999999,0.122956,0.15140699999999999,0.223915,0.329279,0.464295,0.630253,0.828139,1.0459399999999999,1.29715,1.56814,1.87075,2.1773000000000002,2.52062
1.5,-0.000207913,0.106056,0.137412,0.14053000000000002,0.142872,0.16986,0.23883100000000002,0.342935,0.476829,0.6429330000000001,0.839013,1.05736,1.30868,1.5821399999999999,1.88292,2.1904899999999996,2.53084
1.6,-0.000218985,0.11592100000000001,0.162709,0.16719799999999999,0.17006000000000002,0.184377,0.25467399999999996,0.35754400000000003,0.49061000000000005,0.6554869999999999,0.851878,1.0788499999999999,1.3193000000000001,1.59508,1.8928099999999999,2.2086900000000003,2.5415799999999997
