Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,-5.10241e-05,-5.32904e-05,-7.147059999999999e-05,-0.000128146,-0.000296059,-0.0008837,-0.0019676399999999997,-0.006864830000000001,-0.0232996,-0.044261100000000005,-0.0590388,-0.0827992,-0.101193,-0.126719,-0.14562399999999998,-0.172013,-0.18965400000000002
0.1,0.000195992,0.0012520799999999998,0.0147182,0.027287699999999998,0.037147799999999995,0.044884099999999996,0.0508558,0.053309,0.0431436,0.0259874,0.0139791,-0.0053165,-0.0268952,-0.0411274,-0.0653561,-0.0879665,-0.106944
0.2,0.000246364,0.00146619,0.0260519,0.0519052,0.07226569999999999,0.08867939999999999,0.101978,0.111537,0.107475,0.09205669999999999,0.0881583,0.06724519999999999,0.0483091,0.0337077,0.0132161,-0.0055843,-0.025076099999999997
0.30000000000000004,0.000267641,0.00150368,0.0340603,0.0737762,0.105145,0.130578,0.151458,0.167926,0.17013799999999998,0.157027,0.15868,0.145669,0.124668,0.110408,0.0902835,0.0735218,0.0572316
0.4,0.00031954899999999997,0.0015252199999999999,0.038998000000000005,0.0928427,0.135797,0.170637,0.19933,0.223002,0.233955,0.22754000000000002,0.228859,0.219733,0.202795,0.185463,0.173231,0.15647100000000003,0.148331
0.5,0.000484613,0.0015436500000000001,0.041408600000000004,0.10909200000000001,0.164148,0.208808,0.245589,0.276511,0.29535100000000003,0.29384899999999997,0.300852,0.290617,0.279955,0.264141,0.253251,0.239679,0.224852
0.6000000000000001,0.000840652,0.00155906,0.0422629,0.122425,0.190137,0.24500200000000003,0.29021,0.328532,0.35500400000000004,0.36145099999999997,0.37076600000000004,0.364384,0.35521,0.341041,0.332877,0.316972,0.307851
0.7000000000000001,0.00146599,0.0015796,0.0425228,0.132777,0.213672,0.279199,0.333162,0.379031,0.413217,0.427611,0.440633,0.43762199999999996,0.434511,0.426755,0.414823,0.399696,0.39045399999999997
0.8,0.00241332,0.0016041,0.0427271,0.140197,0.234663,0.31137,0.37442200000000003,0.428147,0.470133,0.49260000000000004,0.509826,0.51236,0.512224,0.503349,0.489333,0.480358,0.471468
0.9,0.00371472,0.00166313,0.042874499999999996,0.145036,0.253124,0.341431,0.413931,0.475638,0.525499,0.556162,0.5800179999999999,0.584581,0.58749,0.5727949999999999,0.5724499999999999,0.562708,0.553542
1.0,0.00530805,0.00186841,0.043007699999999996,0.147644,0.268929,0.36929900000000004,0.451664,0.521743,0.579338,0.6186050000000001,0.649133,0.656915,0.663818,0.651673,0.6529860000000001,0.641765,0.6415029999999999
1.1,0.0071979,0.0023315099999999997,0.043148700000000005,0.148916,0.28196,0.39498099999999997,0.487572,0.5664790000000001,0.6317999999999999,0.6807169999999999,0.717238,0.72928,0.740229,0.7295010000000001,0.729621,0.7247659999999999,0.728626
1.2000000000000002,0.00932381,0.0031489,0.0432737,0.149613,0.292337,0.418418,0.521652,0.60934,0.682889,0.740879,0.7833509999999999,0.803012,0.816106,0.814088,0.811682,0.8141889999999999,0.816229
1.3,0.011636200000000001,0.00445174,0.043427499999999994,0.150113,0.300051,0.43946399999999997,0.5537380000000001,0.65083,0.7326929999999999,0.799858,0.851835,0.876671,0.893052,0.894923,0.892886,0.895448,0.905516
1.4000000000000001,0.014121000000000002,0.00627862,0.0436304,0.150617,0.305263,0.458065,0.583891,0.6905709999999999,0.781061,0.8571829999999999,0.91717,0.950063,0.970011,0.976674,0.978422,0.9824379999999999,0.986671
