Vgs,Vd=0,Vd=0.5,Vd=1,Vd=1.5,Vd=2,Vd=2.5,Vd=3,Vd=3.5,Vd=4,Vd=4.5,Vd=5,Vd=5.5,Vd=6,Vd=6.5,Vd=7,Vd=7.5,Vd=8
0.0,-0.000154817,0.00206389,0.0119226,0.0293032,0.0713434,0.183346,0.375163,0.649056,0.9946180000000001,1.42631,1.89868,2.4386400000000004,3.04974,3.6148700000000002,4.26207,4.90705,5.661519999999999
0.1,-0.000155267,0.00203904,0.0118724,0.0292644,0.07143490000000001,0.18317799999999998,0.375349,0.649564,0.9946510000000001,1.43071,1.89645,2.43879,3.04468,3.61829,4.260800000000001,4.913889999999999,5.66646
0.2,-0.000153712,0.0018881599999999998,0.008125720000000001,0.026576699999999998,0.0715672,0.183108,0.375103,0.6497719999999999,0.9961939999999999,1.4473699999999998,1.8969200000000002,2.4395599999999997,3.0460499999999997,3.61285,4.25919,4.910570000000001,5.66786
0.30000000000000004,-0.00015687600000000002,0.00190813,0.00679563,0.0250628,0.0723514,0.188739,0.376362,0.649554,0.996329,1.4425,1.89873,2.43985,3.0428400000000004,3.61466,4.26356,4.9066,5.669849999999999
0.4,-0.000155325,0.00205238,0.00574237,0.024131200000000002,0.0723822,0.19539199999999998,0.38865,0.660503,1.00874,1.40821,1.89912,2.44005,3.04566,3.61809,4.26192,4.90989,5.672510000000001
0.5,-0.000155356,0.00283889,0.00600832,0.0239462,0.07240289999999999,0.202217,0.397075,0.673038,1.03723,1.42232,1.8999,2.4414599999999997,3.04669,3.61753,4.2621400000000005,4.90952,5.68018
0.6000000000000001,-0.000159655,0.0054455499999999995,0.0088254,0.0287406,0.0724109,0.209787,0.406416,0.683666,1.02528,1.43564,1.91834,2.44918,3.04631,3.6191,4.2643699999999995,4.90815,5.6731300000000005
0.7000000000000001,-0.000166791,0.013097000000000001,0.0174402,0.031298099999999995,0.0723912,0.21907200000000002,0.416402,0.693894,1.04138,1.44764,1.93022,2.46639,3.07043,3.628,4.25474,4.90539,5.67257
0.8,-0.00017903100000000001,0.022198899999999997,0.0272001,0.0447422,0.072352,0.229247,0.427964,0.7037950000000001,1.05417,1.46021,1.94159,2.48008,3.0786,3.6491499999999997,4.27753,4.91503,5.66952
0.9,-0.000195138,0.037386499999999996,0.042864400000000004,0.051924700000000004,0.07236279999999999,0.240579,0.440062,0.717559,1.06903,1.4738,1.96326,2.49262,3.08981,3.6613,4.2923800000000005,4.93935,5.69146
1.0,-0.000220024,0.057737,0.0632432,0.0743062,0.0846975,0.25403699999999996,0.453324,0.731556,1.0768799999999998,1.4861900000000001,1.9683499999999998,2.50592,3.1085599999999998,3.67438,4.30438,4.9595400000000005,5.71338
1.1,-0.000250598,0.0817049,0.0905462,0.09801,0.147695,0.2691,0.467721,0.7447410000000001,1.0916700000000001,1.50162,1.9823800000000003,2.52029,3.11546,3.6896400000000003,4.320670000000001,4.9759,5.7316
1.2000000000000002,-0.00029782699999999997,0.11205999999999999,0.12790800000000002,0.1357,0.165338,0.286831,0.48347199999999996,0.759841,1.10598,1.51552,1.9964700000000002,2.53302,3.13079,3.70524,4.33795,4.98827,5.742920000000001
1.3,-0.000358076,0.134074,0.157601,0.163514,0.19165400000000002,0.303944,0.501568,0.77728,1.1208,1.5312800000000002,2.01101,2.54835,3.15102,3.7222399999999998,4.35396,5.00209,5.76155
1.4000000000000001,-0.000434743,0.16031199999999998,0.197121,0.199249,0.221276,0.32930299999999996,0.520252,0.803764,1.13801,1.5462200000000001,2.0263,2.56372,3.1548000000000003,3.73976,4.36693,5.02164,5.7753
1.5,-0.000538401,0.18704600000000002,0.241057,0.252702,0.26453899999999997,0.355584,0.541555,0.8611489999999999,1.15525,1.5633299999999999,2.04223,2.5808099999999996,3.17234,3.75711,4.38495,5.03872,5.7890299999999995
1.6,-0.000674619,0.212368,0.288175,0.295691,0.313425,0.385488,0.565108,0.829012,1.17361,1.5804099999999999,2.05823,2.59603,3.1876,3.77247,4.399649999999999,5.05465,5.808879999999999
1.7000000000000002,-0.000864973,0.2372,0.337539,0.35582199999999997,0.366732,0.420532,0.591506,0.852737,1.19329,1.59912,2.0756,2.61194,3.2034,3.78468,4.416869999999999,5.077520000000001,5.82427
1.8,-0.00114445,0.26174800000000004,0.38706500000000005,0.40778,0.426263,0.462469,0.621256,0.877392,1.2149,1.6190099999999998,2.09094,2.62942,3.22063,3.80443,4.433450000000001,5.09631,5.84697
1.9000000000000001,-0.0014155,0.284696,0.435576,0.47395899999999996,0.43746799999999997,0.511127,0.654299,0.9031790000000001,1.23649,1.6396,2.11217,2.6489399999999996,3.23834,3.8237200000000002,4.451280000000001,5.11437,5.86743
2.0,-0.00182937,0.307638,0.485504,0.536399,0.437556,0.571602,0.69069,0.932065,1.2607199999999998,1.66138,2.13239,2.66523,3.25446,3.8372200000000003,4.47239,5.1336200000000005,5.88401
2.1,-0.00237703,0.330114,0.53273,0.606841,0.437596,0.6392519999999999,0.733481,0.963012,1.2872000000000001,1.68385,2.15294,2.6842900000000003,3.27211,3.85869,4.49012,5.15299,5.90339
2.2,-0.0030125200000000003,0.351271,0.5766249999999999,0.681337,0.437608,0.713888,0.7802129999999999,0.9970549999999999,1.3150499999999998,1.7072999999999998,2.17482,2.70463,3.29034,3.88027,4.5102,5.171,5.9159299999999995
2.3000000000000003,-0.0037533799999999997,0.37130799999999997,0.615677,0.738615,0.437613,0.787596,0.827226,1.04371,1.3195999999999999,1.73319,2.19678,2.72533,3.31131,3.90126,4.53109,5.189100000000001,5.943160000000001
2.4000000000000004,-0.00458811,0.388931,0.669769,0.803651,0.437593,0.870608,0.898475,1.07724,1.32052,1.75964,2.22065,2.74629,3.33001,3.9193199999999995,4.53733,5.21064,5.96832
2.5,-0.00562869,0.41017000000000003,0.7098869999999999,0.8632190000000001,0.437616,0.949275,0.974008,1.12396,1.46896,1.78843,2.24611,2.76954,3.35078,3.941,4.534940000000001,5.228949999999999,5.9842200000000005
2.6,-0.00683525,0.428366,0.751081,0.940145,0.662797,1.06051,1.07763,1.21229,1.31852,1.8191,2.2720599999999997,2.7926100000000003,3.3732100000000003,3.9627600000000003,4.53827,5.24745,5.99178
2.7,-0.00804449,0.445986,0.7850280000000001,0.996018,1.12432,1.1281100000000002,1.15344,1.26115,1.3183500000000001,1.8512,2.29915,2.81788,3.3946699999999996,3.9832699999999996,4.54117,5.26986,6.025919999999999
2.8000000000000003,-0.00919884,0.462175,0.829819,1.0740299999999998,1.1931,1.21153,1.24405,1.31965,1.3182800000000001,1.88594,2.32783,2.8420300000000003,3.41626,4.00673,4.53995,5.28921,6.04715
2.9000000000000004,-0.0108688,0.478752,0.86681,1.11222,1.28137,1.31544,1.34318,1.37792,1.4291200000000002,1.92354,2.35819,2.86913,3.44082,4.030760000000001,4.53893,5.31248,6.0719
3.0,-0.0119378,0.493428,0.903069,1.17799,1.3629200000000001,1.4190500000000001,1.4454699999999998,1.4674,1.63265,1.96382,2.39144,2.8976599999999997,3.46654,4.0551900000000005,4.53533,5.3338600000000005,6.08971
3.1,-0.0134655,0.508279,0.9379949999999999,1.23451,1.44816,1.51681,1.5467499999999998,1.57023,1.6984299999999999,2.00879,2.4262699999999997,2.9272899999999997,3.4935,4.08034,4.60657,5.36138,6.11151
3.2,-0.0150995,0.521773,0.971651,1.2905900000000001,1.52904,1.61307,1.6408200000000002,1.67669,1.76774,2.05196,2.46283,2.9573199999999997,3.51974,4.10537,4.72506,5.38535,6.13553
3.3000000000000003,-0.017085200000000002,0.5350199999999999,1.01103,1.3374000000000001,1.60758,1.7202899999999999,1.76011,1.78505,1.84626,2.10684,2.5014999999999996,2.9902800000000003,3.5481800000000003,4.13059,4.759099999999999,5.413130000000001,6.157509999999999
3.4000000000000004,-0.0189947,0.547251,1.03563,1.3906800000000001,1.6852099999999999,1.82222,1.87185,1.9033399999999998,1.9311099999999999,2.1631799999999997,2.54462,3.0242899999999997,3.57593,4.15818,4.78544,5.4355,6.18199
3.5,-0.0210431,0.559295,1.06538,1.43059,1.75358,1.9163999999999999,1.98408,2.02034,2.0355299999999996,2.2295700000000003,2.5917399999999997,3.05925,3.60817,4.18681,4.81304,5.4631,6.20505
3.6,-0.0229794,0.5706300000000001,1.0930600000000001,1.47194,1.83521,2.01791,2.09735,2.141,2.15481,2.29536,2.6388100000000003,3.09829,3.64084,4.21869,4.83879,5.49016,6.2315499999999995
3.7,-0.0251013,0.5812620000000001,1.1200800000000002,1.5083799999999998,1.90814,2.1124400000000003,2.21294,2.25814,2.27044,2.37446,2.6928400000000003,3.13847,3.67436,4.248069999999999,4.86794,5.51691,6.25443
3.8000000000000003,-0.027177399999999997,0.591265,1.1449500000000001,1.55213,1.97674,2.2071899999999998,2.3269699999999998,2.38312,2.39153,2.45969,2.75167,3.18125,3.70831,4.2803700000000005,4.89841,5.54404,6.2806299999999995
3.9000000000000004,-0.029437500000000002,0.5999840000000001,1.1700599999999999,1.60954,2.04372,2.32085,2.44212,2.5032900000000002,2.5186599999999997,2.55884,2.8126599999999997,3.22823,3.7452900000000002,4.31461,4.92934,5.574520000000001,6.3088
4.0,-0.031832200000000005,0.609024,1.1923599999999999,1.63071,2.10942,2.38786,2.5580999999999996,2.61753,2.6466100000000004,2.67448,2.88287,3.2776300000000003,3.78542,4.3489,4.96305,5.60415,6.33589
4.1000000000000005,-0.0345057,0.61703,1.2146800000000002,1.70205,2.1718100000000002,2.45939,2.66934,2.75603,2.77459,2.79987,2.9579,3.33125,3.82669,4.3845600000000005,4.99344,5.6351700000000005,6.35717
4.2,-0.0374545,0.624887,1.23569,1.70743,2.23312,2.54367,2.7802399999999996,2.8839400000000004,2.91054,2.93689,3.0453,3.39062,3.8721900000000002,4.423039999999999,5.02886,5.668229999999999,6.3872800000000005
4.3,-0.039956700000000005,0.632498,1.25536,1.8187,2.29095,2.61106,2.88889,3.0111399999999997,3.0252600000000003,3.0727599999999997,3.1406199999999997,3.45394,3.9182,4.46307,5.06407,5.69751,6.41747
4.4,-0.0429263,0.6387390000000001,1.2746000000000002,1.85401,2.34665,2.6963,2.99039,3.13963,3.1744299999999996,3.20516,3.25546,3.52289,3.9734100000000003,4.50401,5.099959999999999,5.73116,6.44593
4.5,-0.045917400000000004,0.645214,1.29338,1.88807,2.39745,2.77536,3.09368,3.25801,3.29144,3.34635,3.3817999999999997,3.59869,4.02317,4.5474,5.13791,5.767320000000001,6.47617
4.6000000000000005,-0.0493202,0.6502129999999999,1.31107,1.9202,2.45199,2.8531199999999997,3.19308,3.37647,3.44763,3.48652,3.5135,3.6839899999999997,4.08152,4.59356,5.1757599999999995,5.80166,6.50927
4.7,-0.052064,0.654326,1.32632,1.95298,2.49995,2.95654,3.29556,3.5035000000000003,3.59294,3.6302399999999997,3.65864,3.7751,4.15034,4.64445,5.21767,5.83996,6.539910000000001
4.800000000000001,-0.0546244,0.658033,1.34184,1.98204,2.5461300000000002,3.02616,3.38698,3.6176,3.71287,3.77248,3.80232,3.8776800000000002,4.37734,4.694109999999999,5.26025,5.87798,6.5725
