vdd	Id(Mnmos@1)
Step Information: Vin=2  (Run: 2/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	5.668062e-005
2.000000000000000e-001	1.099207e-004
3.000000000000000e-001	1.597254e-004
4.000000000000000e-001	2.061000e-004
5.000000000000000e-001	2.490498e-004
6.000000000000000e-001	2.885799e-004
7.000000000000000e-001	3.246956e-004
7.999999999999999e-001	3.574020e-004
8.999999999999999e-001	3.867043e-004
9.999999999999999e-001	4.126077e-004
1.100000000000000e+000	4.351173e-004
1.200000000000000e+000	4.542384e-004
1.300000000000000e+000	4.699759e-004
1.400000000000000e+000	4.823352e-004
1.500000000000000e+000	4.913211e-004
1.600000000000000e+000	4.969391e-004
1.700000000000000e+000	4.991939e-004
1.800000000000001e+000	4.992450e-004
1.900000000000001e+000	4.992472e-004
2.000000000000000e+000	4.992494e-004
2.100000000000001e+000	4.992516e-004
2.200000000000001e+000	4.992539e-004
2.300000000000001e+000	4.992561e-004
2.400000000000001e+000	4.992583e-004
2.500000000000001e+000	4.992606e-004
2.600000000000001e+000	4.992628e-004
2.700000000000001e+000	4.992650e-004
2.800000000000001e+000	4.992672e-004
2.900000000000001e+000	4.992695e-004
3.000000000000001e+000	4.992717e-004
3.100000000000001e+000	4.992739e-004
3.200000000000002e+000	4.992761e-004
3.300000000000002e+000	4.992783e-004
3.400000000000002e+000	4.992805e-004
3.500000000000002e+000	4.992827e-004
3.600000000000002e+000	4.992850e-004
3.700000000000002e+000	4.992872e-004
3.800000000000002e+000	4.992894e-004
3.900000000000002e+000	4.992916e-004
4.000000000000002e+000	4.992938e-004
4.100000000000001e+000	4.992961e-004
4.200000000000001e+000	4.992983e-004
4.300000000000001e+000	4.993005e-004
4.400000000000000e+000	4.993028e-004
4.500000000000000e+000	4.993050e-004
4.600000000000000e+000	4.993072e-004
4.699999999999999e+000	4.993094e-004
4.799999999999999e+000	4.993117e-004
4.899999999999999e+000	4.993139e-004
4.999999999999998e+000	4.993161e-004
5.099999999999998e+000	4.993183e-004
5.199999999999998e+000	4.993205e-004
5.299999999999997e+000	4.993227e-004
5.399999999999997e+000	4.993249e-004
5.499999999999996e+000	4.993272e-004
5.599999999999996e+000	4.993294e-004
5.699999999999996e+000	4.993316e-004
5.799999999999995e+000	4.993338e-004
5.899999999999995e+000	4.993360e-004
5.999999999999995e+000	4.993383e-004
6.099999999999994e+000	4.993405e-004
6.199999999999994e+000	4.993427e-004
6.299999999999994e+000	4.993450e-004
6.399999999999993e+000	4.993472e-004
6.499999999999993e+000	4.993494e-004
6.599999999999993e+000	4.993516e-004
6.699999999999992e+000	4.993539e-004
6.799999999999992e+000	4.993561e-004
6.899999999999992e+000	4.993583e-004
6.999999999999991e+000	4.993605e-004
7.099999999999991e+000	4.993627e-004
7.199999999999990e+000	4.993649e-004
7.299999999999990e+000	4.993671e-004
7.399999999999990e+000	4.993694e-004
7.499999999999989e+000	4.993716e-004
7.599999999999989e+000	4.993738e-004
7.699999999999989e+000	4.993760e-004
7.799999999999988e+000	4.993782e-004
7.899999999999988e+000	4.993805e-004
8.000000000000000e+000	4.993827e-004
Step Information: Vin=3  (Run: 3/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	8.241856e-005
2.000000000000000e-001	1.616803e-004
3.000000000000000e-001	2.377895e-004
4.000000000000000e-001	3.107506e-004
5.000000000000000e-001	3.805680e-004
6.000000000000000e-001	4.472460e-004
7.000000000000000e-001	5.107889e-004
7.999999999999999e-001	5.712011e-004
8.999999999999999e-001	6.284871e-004
9.999999999999999e-001	6.826509e-004
1.100000000000000e+000	7.336971e-004
1.200000000000000e+000	7.816298e-004
1.300000000000000e+000	8.264534e-004
1.400000000000000e+000	8.681723e-004
1.500000000000000e+000	9.067905e-004
1.600000000000000e+000	9.423126e-004
1.700000000000000e+000	9.747426e-004
1.800000000000001e+000	1.004085e-003
1.900000000000001e+000	1.030344e-003
2.000000000000000e+000	1.053524e-003
2.100000000000001e+000	1.073628e-003
2.200000000000001e+000	1.090662e-003
2.300000000000001e+000	1.104629e-003
2.400000000000001e+000	1.115535e-003
2.500000000000001e+000	1.123382e-003
2.600000000000001e+000	1.128175e-003
2.700000000000001e+000	1.129918e-003
2.800000000000001e+000	1.129932e-003
2.900000000000001e+000	1.129938e-003
3.000000000000001e+000	1.129945e-003
3.100000000000001e+000	1.129951e-003
3.200000000000002e+000	1.129958e-003
3.300000000000002e+000	1.129964e-003
3.400000000000002e+000	1.129971e-003
3.500000000000002e+000	1.129978e-003
3.600000000000002e+000	1.129984e-003
3.700000000000002e+000	1.129991e-003
3.800000000000002e+000	1.129997e-003
3.900000000000002e+000	1.130004e-003
4.000000000000002e+000	1.130010e-003
4.100000000000001e+000	1.130017e-003
4.200000000000001e+000	1.130023e-003
4.300000000000001e+000	1.130030e-003
4.400000000000000e+000	1.130036e-003
4.500000000000000e+000	1.130043e-003
4.600000000000000e+000	1.130049e-003
4.699999999999999e+000	1.130056e-003
4.799999999999999e+000	1.130062e-003
4.899999999999999e+000	1.130069e-003
4.999999999999998e+000	1.130075e-003
5.099999999999998e+000	1.130082e-003
5.199999999999998e+000	1.130088e-003
5.299999999999997e+000	1.130095e-003
5.399999999999997e+000	1.130101e-003
5.499999999999996e+000	1.130108e-003
5.599999999999996e+000	1.130114e-003
5.699999999999996e+000	1.130121e-003
5.799999999999995e+000	1.130127e-003
5.899999999999995e+000	1.130134e-003
5.999999999999995e+000	1.130140e-003
6.099999999999994e+000	1.130147e-003
6.199999999999994e+000	1.130153e-003
6.299999999999994e+000	1.130160e-003
6.399999999999993e+000	1.130166e-003
6.499999999999993e+000	1.130173e-003
6.599999999999993e+000	1.130179e-003
6.699999999999992e+000	1.130186e-003
6.799999999999992e+000	1.130192e-003
6.899999999999992e+000	1.130199e-003
6.999999999999991e+000	1.130205e-003
7.099999999999991e+000	1.130212e-003
7.199999999999990e+000	1.130219e-003
7.299999999999990e+000	1.130225e-003
7.399999999999990e+000	1.130232e-003
7.499999999999989e+000	1.130238e-003
7.599999999999989e+000	1.130244e-003
7.699999999999989e+000	1.130251e-003
7.799999999999988e+000	1.130258e-003
7.899999999999988e+000	1.130264e-003
8.000000000000000e+000	1.130271e-003
Step Information: Vin=4  (Run: 4/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.039311e-004
2.000000000000000e-001	2.049461e-004
3.000000000000000e-001	3.030487e-004
4.000000000000000e-001	3.982425e-004
5.000000000000000e-001	4.905314e-004
6.000000000000000e-001	5.799190e-004
7.000000000000000e-001	6.664090e-004
7.999999999999999e-001	7.500051e-004
8.999999999999999e-001	8.307109e-004
9.999999999999999e-001	9.085301e-004
1.100000000000000e+000	9.834665e-004
1.200000000000000e+000	1.055524e-003
1.300000000000000e+000	1.124705e-003
1.400000000000000e+000	1.191015e-003
1.500000000000000e+000	1.254456e-003
1.600000000000000e+000	1.315032e-003
1.700000000000000e+000	1.372748e-003
1.800000000000001e+000	1.427606e-003
1.900000000000001e+000	1.479610e-003
2.000000000000000e+000	1.528764e-003
2.100000000000001e+000	1.575072e-003
2.200000000000001e+000	1.618536e-003
2.300000000000001e+000	1.659161e-003
2.400000000000001e+000	1.696951e-003
2.500000000000001e+000	1.731908e-003
2.600000000000001e+000	1.764036e-003
2.700000000000001e+000	1.793339e-003
2.800000000000001e+000	1.819821e-003
2.900000000000001e+000	1.843485e-003
3.000000000000001e+000	1.864334e-003
3.100000000000001e+000	1.882373e-003
3.200000000000002e+000	1.897604e-003
3.300000000000002e+000	1.910031e-003
3.400000000000002e+000	1.919658e-003
3.500000000000002e+000	1.926488e-003
3.600000000000002e+000	1.930525e-003
3.700000000000002e+000	1.931777e-003
3.800000000000002e+000	1.931789e-003
3.900000000000002e+000	1.931802e-003
4.000000000000002e+000	1.931815e-003
4.100000000000001e+000	1.931828e-003
4.200000000000001e+000	1.931840e-003
4.300000000000001e+000	1.931853e-003
4.400000000000000e+000	1.931866e-003
4.500000000000000e+000	1.931879e-003
4.600000000000000e+000	1.931891e-003
4.699999999999999e+000	1.931904e-003
4.799999999999999e+000	1.931917e-003
4.899999999999999e+000	1.931930e-003
4.999999999999998e+000	1.931942e-003
5.099999999999998e+000	1.931955e-003
5.199999999999998e+000	1.931968e-003
5.299999999999997e+000	1.931981e-003
5.399999999999997e+000	1.931993e-003
5.499999999999996e+000	1.932006e-003
5.599999999999996e+000	1.932019e-003
5.699999999999996e+000	1.932032e-003
5.799999999999995e+000	1.932044e-003
5.899999999999995e+000	1.932057e-003
5.999999999999995e+000	1.932070e-003
6.099999999999994e+000	1.932082e-003
6.199999999999994e+000	1.932095e-003
6.299999999999994e+000	1.932108e-003
6.399999999999993e+000	1.932121e-003
6.499999999999993e+000	1.932133e-003
6.599999999999993e+000	1.932146e-003
6.699999999999992e+000	1.932159e-003
6.799999999999992e+000	1.932172e-003
6.899999999999992e+000	1.932184e-003
6.999999999999991e+000	1.932197e-003
7.099999999999991e+000	1.932210e-003
7.199999999999990e+000	1.932223e-003
7.299999999999990e+000	1.932235e-003
7.399999999999990e+000	1.932248e-003
7.499999999999989e+000	1.932261e-003
7.599999999999989e+000	1.932274e-003
7.699999999999989e+000	1.932286e-003
7.799999999999988e+000	1.932299e-003
7.899999999999988e+000	1.932312e-003
8.000000000000000e+000	1.932325e-003
Step Information: Vin=5  (Run: 5/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.221798e-004
2.000000000000000e-001	2.416503e-004
3.000000000000000e-001	3.584147e-004
4.000000000000000e-001	4.724762e-004
5.000000000000000e-001	5.838378e-004
6.000000000000000e-001	6.925028e-004
7.000000000000000e-001	7.984745e-004
7.999999999999999e-001	9.017559e-004
8.999999999999999e-001	1.002350e-003
9.999999999999999e-001	1.100260e-003
1.100000000000000e+000	1.195490e-003
1.200000000000000e+000	1.288042e-003
1.300000000000000e+000	1.377919e-003
1.400000000000000e+000	1.465125e-003
1.500000000000000e+000	1.549663e-003
1.600000000000000e+000	1.631536e-003
1.700000000000000e+000	1.710746e-003
1.800000000000001e+000	1.787298e-003
1.900000000000001e+000	1.861194e-003
2.000000000000000e+000	1.932438e-003
2.100000000000001e+000	2.001031e-003
2.200000000000001e+000	2.066979e-003
2.300000000000001e+000	2.130283e-003
2.400000000000001e+000	2.190946e-003
2.500000000000001e+000	2.248973e-003
2.600000000000001e+000	2.304365e-003
2.700000000000001e+000	2.357126e-003
2.800000000000001e+000	2.407260e-003
2.900000000000001e+000	2.454768e-003
3.000000000000001e+000	2.499655e-003
3.100000000000001e+000	2.541922e-003
3.200000000000002e+000	2.581574e-003
3.300000000000002e+000	2.618614e-003
3.400000000000002e+000	2.653043e-003
3.500000000000002e+000	2.684866e-003
3.600000000000002e+000	2.714086e-003
3.700000000000002e+000	2.740704e-003
3.800000000000002e+000	2.764726e-003
3.900000000000002e+000	2.786152e-003
4.000000000000002e+000	2.804987e-003
4.100000000000001e+000	2.821234e-003
4.200000000000001e+000	2.834895e-003
4.300000000000001e+000	2.845973e-003
4.400000000000000e+000	2.854472e-003
4.500000000000000e+000	2.860395e-003
4.600000000000000e+000	2.863744e-003
4.699999999999999e+000	2.864576e-003
4.799999999999999e+000	2.864596e-003
4.899999999999999e+000	2.864617e-003
4.999999999999998e+000	2.864637e-003
5.099999999999998e+000	2.864658e-003
5.199999999999998e+000	2.864678e-003
5.299999999999997e+000	2.864698e-003
5.399999999999997e+000	2.864719e-003
5.499999999999996e+000	2.864739e-003
5.599999999999996e+000	2.864759e-003
5.699999999999996e+000	2.864780e-003
5.799999999999995e+000	2.864800e-003
5.899999999999995e+000	2.864820e-003
5.999999999999995e+000	2.864841e-003
6.099999999999994e+000	2.864861e-003
6.199999999999994e+000	2.864882e-003
6.299999999999994e+000	2.864902e-003
6.399999999999993e+000	2.864922e-003
6.499999999999993e+000	2.864943e-003
6.599999999999993e+000	2.864963e-003
6.699999999999992e+000	2.864983e-003
6.799999999999992e+000	2.865004e-003
6.899999999999992e+000	2.865024e-003
6.999999999999991e+000	2.865045e-003
7.099999999999991e+000	2.865065e-003
7.199999999999990e+000	2.865085e-003
7.299999999999990e+000	2.865106e-003
7.399999999999990e+000	2.865126e-003
7.499999999999989e+000	2.865146e-003
7.599999999999989e+000	2.865167e-003
7.699999999999989e+000	2.865187e-003
7.799999999999988e+000	2.865207e-003
7.899999999999988e+000	2.865228e-003
8.000000000000000e+000	2.865248e-003
Step Information: Vin=6  (Run: 6/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.378552e-004
2.000000000000000e-001	2.731805e-004
3.000000000000000e-001	4.059788e-004
4.000000000000000e-001	5.362529e-004
5.000000000000000e-001	6.640054e-004
6.000000000000000e-001	7.892392e-004
7.000000000000000e-001	9.119569e-004
7.999999999999999e-001	1.032162e-003
8.999999999999999e-001	1.149856e-003
9.999999999999999e-001	1.265042e-003
1.100000000000000e+000	1.377723e-003
1.200000000000000e+000	1.487902e-003
1.300000000000000e+000	1.595581e-003
1.400000000000000e+000	1.700764e-003
1.500000000000000e+000	1.803452e-003
1.600000000000000e+000	1.903649e-003
1.700000000000000e+000	2.001357e-003
1.800000000000001e+000	2.096580e-003
1.900000000000001e+000	2.189319e-003
2.000000000000000e+000	2.279577e-003
2.100000000000001e+000	2.367358e-003
2.200000000000001e+000	2.452663e-003
2.300000000000001e+000	2.535496e-003
2.400000000000001e+000	2.615859e-003
2.500000000000001e+000	2.693755e-003
2.600000000000001e+000	2.769187e-003
2.700000000000001e+000	2.842156e-003
2.800000000000001e+000	2.912667e-003
2.900000000000001e+000	2.980721e-003
3.000000000000001e+000	3.046322e-003
3.100000000000001e+000	3.109471e-003
3.200000000000002e+000	3.170172e-003
3.300000000000002e+000	3.228427e-003
3.400000000000002e+000	3.284239e-003
3.500000000000002e+000	3.337610e-003
3.600000000000002e+000	3.388544e-003
3.700000000000002e+000	3.437042e-003
3.800000000000002e+000	3.483107e-003
3.900000000000002e+000	3.526743e-003
4.000000000000002e+000	3.567951e-003
4.100000000000001e+000	3.606735e-003
4.200000000000001e+000	3.643096e-003
4.300000000000001e+000	3.677038e-003
4.400000000000000e+000	3.708563e-003
4.500000000000000e+000	3.737674e-003
4.600000000000000e+000	3.764373e-003
4.699999999999999e+000	3.788662e-003
4.799999999999999e+000	3.810546e-003
4.899999999999999e+000	3.830025e-003
4.999999999999998e+000	3.847103e-003
5.099999999999998e+000	3.861783e-003
5.199999999999998e+000	3.874066e-003
5.299999999999997e+000	3.883956e-003
5.399999999999997e+000	3.891454e-003
5.499999999999996e+000	3.896564e-003
5.599999999999996e+000	3.899289e-003
5.699999999999996e+000	3.899792e-003
5.799999999999995e+000	3.899821e-003
5.899999999999995e+000	3.899849e-003
5.999999999999995e+000	3.899878e-003
6.099999999999994e+000	3.899907e-003
6.199999999999994e+000	3.899936e-003
6.299999999999994e+000	3.899965e-003
6.399999999999993e+000	3.899994e-003
6.499999999999993e+000	3.900023e-003
6.599999999999993e+000	3.900052e-003
6.699999999999992e+000	3.900081e-003
6.799999999999992e+000	3.900110e-003
6.899999999999992e+000	3.900139e-003
6.999999999999991e+000	3.900168e-003
7.099999999999991e+000	3.900196e-003
7.199999999999990e+000	3.900225e-003
7.299999999999990e+000	3.900254e-003
7.399999999999990e+000	3.900283e-003
7.499999999999989e+000	3.900312e-003
7.599999999999989e+000	3.900341e-003
7.699999999999989e+000	3.900370e-003
7.799999999999988e+000	3.900399e-003
7.899999999999988e+000	3.900428e-003
8.000000000000000e+000	3.900456e-003
Step Information: Vin=7  (Run: 7/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.514656e-004
2.000000000000000e-001	3.005586e-004
3.000000000000000e-001	4.472815e-004
4.000000000000000e-001	5.916368e-004
5.000000000000000e-001	7.336268e-004
6.000000000000000e-001	8.732540e-004
7.000000000000000e-001	1.010521e-003
7.999999999999999e-001	1.145430e-003
8.999999999999999e-001	1.277983e-003
9.999999999999999e-001	1.408183e-003
1.100000000000000e+000	1.536032e-003
1.200000000000000e+000	1.661533e-003
1.300000000000000e+000	1.784687e-003
1.400000000000000e+000	1.905499e-003
1.500000000000000e+000	2.023968e-003
1.600000000000000e+000	2.140099e-003
1.700000000000000e+000	2.253894e-003
1.800000000000001e+000	2.365354e-003
1.900000000000001e+000	2.474483e-003
2.000000000000000e+000	2.581283e-003
2.100000000000001e+000	2.685755e-003
2.200000000000001e+000	2.787903e-003
2.300000000000001e+000	2.887728e-003
2.400000000000001e+000	2.985234e-003
2.500000000000001e+000	3.080422e-003
2.600000000000001e+000	3.173295e-003
2.700000000000001e+000	3.263855e-003
2.800000000000001e+000	3.352104e-003
2.900000000000001e+000	3.438046e-003
3.000000000000001e+000	3.521681e-003
3.100000000000001e+000	3.603013e-003
3.200000000000002e+000	3.682044e-003
3.300000000000002e+000	3.758776e-003
3.400000000000002e+000	3.833212e-003
3.500000000000002e+000	3.905353e-003
3.600000000000002e+000	3.975203e-003
3.700000000000002e+000	4.042763e-003
3.800000000000002e+000	4.108035e-003
3.900000000000002e+000	4.171024e-003
4.000000000000002e+000	4.231729e-003
4.100000000000001e+000	4.290154e-003
4.200000000000001e+000	4.346300e-003
4.300000000000001e+000	4.400172e-003
4.400000000000000e+000	4.451769e-003
4.500000000000000e+000	4.501096e-003
4.600000000000000e+000	4.548154e-003
4.699999999999999e+000	4.592945e-003
4.799999999999999e+000	4.635472e-003
4.899999999999999e+000	4.675738e-003
4.999999999999998e+000	4.713743e-003
5.099999999999998e+000	4.749491e-003
5.199999999999998e+000	4.782984e-003
5.299999999999997e+000	4.814223e-003
5.399999999999997e+000	4.843213e-003
5.499999999999996e+000	4.869954e-003
5.599999999999996e+000	4.894448e-003
5.699999999999996e+000	4.916699e-003
5.799999999999995e+000	4.936709e-003
5.899999999999995e+000	4.954478e-003
5.999999999999995e+000	4.970011e-003
6.099999999999994e+000	4.983309e-003
6.199999999999994e+000	4.994374e-003
6.299999999999994e+000	5.003209e-003
6.399999999999993e+000	5.009816e-003
6.499999999999993e+000	5.014197e-003
6.599999999999993e+000	5.016354e-003
6.699999999999992e+000	5.016621e-003
6.799999999999992e+000	5.016659e-003
6.899999999999992e+000	5.016697e-003
6.999999999999991e+000	5.016735e-003
7.099999999999991e+000	5.016773e-003
7.199999999999990e+000	5.016811e-003
7.299999999999990e+000	5.016849e-003
7.399999999999990e+000	5.016887e-003
7.499999999999989e+000	5.016925e-003
7.599999999999989e+000	5.016963e-003
7.699999999999989e+000	5.017001e-003
7.799999999999988e+000	5.017039e-003
7.899999999999988e+000	5.017077e-003
8.000000000000000e+000	5.017115e-003
Step Information: Vin=8  (Run: 8/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.633938e-004
2.000000000000000e-001	3.245541e-004
3.000000000000000e-001	4.834829e-004
4.000000000000000e-001	6.401824e-004
5.000000000000000e-001	7.946548e-004
6.000000000000000e-001	9.469021e-004
7.000000000000000e-001	1.096927e-003
7.999999999999999e-001	1.244730e-003
8.999999999999999e-001	1.390315e-003
9.999999999999999e-001	1.533684e-003
1.100000000000000e+000	1.674838e-003
1.200000000000000e+000	1.813780e-003
1.300000000000000e+000	1.950511e-003
1.400000000000000e+000	2.085035e-003
1.500000000000000e+000	2.217352e-003
1.600000000000000e+000	2.347466e-003
1.700000000000000e+000	2.475378e-003
1.800000000000001e+000	2.601091e-003
1.900000000000001e+000	2.724606e-003
2.000000000000000e+000	2.845925e-003
2.100000000000001e+000	2.965051e-003
2.200000000000001e+000	3.081986e-003
2.300000000000001e+000	3.196732e-003
2.400000000000001e+000	3.309291e-003
2.500000000000001e+000	3.419665e-003
2.600000000000001e+000	3.527856e-003
2.700000000000001e+000	3.633865e-003
2.800000000000001e+000	3.737697e-003
2.900000000000001e+000	3.839351e-003
3.000000000000001e+000	3.938831e-003
3.100000000000001e+000	4.036139e-003
3.200000000000002e+000	4.131276e-003
3.300000000000002e+000	4.224244e-003
3.400000000000002e+000	4.315046e-003
3.500000000000002e+000	4.403684e-003
3.600000000000002e+000	4.490160e-003
3.700000000000002e+000	4.574475e-003
3.800000000000002e+000	4.656632e-003
3.900000000000002e+000	4.736634e-003
4.000000000000002e+000	4.814481e-003
4.100000000000001e+000	4.890176e-003
4.200000000000001e+000	4.963721e-003
4.300000000000001e+000	5.035118e-003
4.400000000000000e+000	5.104370e-003
4.500000000000000e+000	5.171477e-003
4.600000000000000e+000	5.236443e-003
4.699999999999999e+000	5.299269e-003
4.799999999999999e+000	5.359957e-003
4.899999999999999e+000	5.418509e-003
4.999999999999998e+000	5.474928e-003
5.099999999999998e+000	5.529215e-003
5.199999999999998e+000	5.581371e-003
5.299999999999997e+000	5.631401e-003
5.399999999999997e+000	5.679305e-003
5.499999999999996e+000	5.725085e-003
5.599999999999996e+000	5.768743e-003
5.699999999999996e+000	5.810282e-003
5.799999999999995e+000	5.849703e-003
5.899999999999995e+000	5.887008e-003
5.999999999999995e+000	5.922199e-003
6.099999999999994e+000	5.955279e-003
6.199999999999994e+000	5.986249e-003
6.299999999999994e+000	6.015112e-003
6.399999999999993e+000	6.041868e-003
6.499999999999993e+000	6.066521e-003
6.599999999999993e+000	6.089072e-003
6.699999999999992e+000	6.109524e-003
6.799999999999992e+000	6.127877e-003
6.899999999999992e+000	6.144134e-003
6.999999999999991e+000	6.158298e-003
7.099999999999991e+000	6.170370e-003
7.199999999999990e+000	6.180351e-003
7.299999999999990e+000	6.188245e-003
7.399999999999990e+000	6.194053e-003
7.499999999999989e+000	6.197776e-003
7.599999999999989e+000	6.199418e-003
7.699999999999989e+000	6.199539e-003
7.799999999999988e+000	6.199586e-003
7.899999999999988e+000	6.199633e-003
8.000000000000000e+000	6.199681e-003
