Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,-6.151380000000001e-05,-4.8858300000000006e-05,-8.47186e-05,-0.000120918,-0.000288838,-0.0007014419999999999,-0.00203198,-0.0117009,-0.025857,-0.0503477,-0.0659888,-0.0864972,-0.101131,-0.123278,-0.14294199999999999,-0.163392,-0.189344
0.1,0.00019240999999999998,0.00125523,0.0146831,0.0272991,0.0371475,0.045000200000000004,0.0508636,0.0498191,0.0421167,0.0184378,0.00754375,-0.00993061,-0.0238823,-0.045864300000000004,-0.0651882,-0.0806841,-0.10583500000000001
0.2,0.000244352,0.00147061,0.026018799999999998,0.0519329,0.0722558,0.0887476,0.102025,0.109964,0.10651500000000001,0.0853415,0.0768007,0.0660755,0.054396,0.035645,0.0137533,-0.0030176799999999996,-0.0232659
0.30000000000000004,0.000262982,0.00150475,0.034027299999999996,0.0737936,0.10511899999999999,0.130624,0.151475,0.166774,0.171036,0.154265,0.14954599999999998,0.140927,0.128828,0.111078,0.0980886,0.08112960000000001,0.062015999999999995
0.4,0.000296714,0.00152803,0.038946299999999996,0.0928984,0.135796,0.17068899999999998,0.199361,0.222361,0.234451,0.22355000000000003,0.218559,0.21525599999999998,0.20238799999999998,0.18906599999999998,0.183828,0.163418,0.143821
0.5,0.000407775,0.0015464600000000002,0.0413416,0.10914399999999999,0.164163,0.20857699999999998,0.245566,0.275928,0.296667,0.291348,0.289141,0.283733,0.27712499999999995,0.271247,0.264218,0.244233,0.222866
0.6000000000000001,0.000686584,0.0015652300000000001,0.0421924,0.12243799999999999,0.190097,0.244803,0.290152,0.327918,0.357188,0.358787,0.35787399999999997,0.358751,0.35225,0.34953799999999996,0.347466,0.33113499999999996,0.309943
0.7000000000000001,0.00119937,0.0015831999999999999,0.0425166,0.132844,0.213629,0.279044,0.333081,0.378385,0.415434,0.424016,0.42669,0.43147599999999997,0.43327699999999997,0.43157999999999996,0.428351,0.41418200000000005,0.388149
0.8,0.0019862499999999997,0.0016121,0.0426879,0.14025100000000001,0.234662,0.31123700000000004,0.374329,0.427455,0.471962,0.4915,0.49477699999999997,0.5048210000000001,0.506129,0.509956,0.507083,0.49140700000000004,0.47435
0.9,0.0030522799999999997,0.00168477,0.0428511,0.145016,0.253071,0.34113299999999996,0.413805,0.474995,0.526941,0.556795,0.5677129999999999,0.574748,0.586144,0.589105,0.585381,0.575064,0.555311
1.0,0.004393510000000001,0.00188563,0.0429612,0.147649,0.268873,0.369152,0.451499,0.5210180000000001,0.580496,0.620784,0.638375,0.647711,0.663793,0.671299,0.670752,0.664604,0.644981
