vdd	Id(Mnmos@1)
Step Information: Vin=2  (Run: 2/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	8.922944e-005
2.000000000000000e-001	1.728535e-004
3.000000000000000e-001	2.508987e-004
4.000000000000000e-001	3.233914e-004
5.000000000000000e-001	3.903578e-004
6.000000000000000e-001	4.518238e-004
7.000000000000000e-001	5.078154e-004
7.999999999999999e-001	5.583583e-004
8.999999999999999e-001	6.034780e-004
9.999999999999999e-001	6.431998e-004
1.100000000000000e+000	6.775490e-004
1.200000000000000e+000	7.065507e-004
1.300000000000000e+000	7.302297e-004
1.400000000000000e+000	7.486108e-004
1.500000000000000e+000	7.617186e-004
1.600000000000000e+000	7.695776e-004
1.700000000000000e+000	7.722119e-004
1.800000000000001e+000	7.722450e-004
1.900000000000001e+000	7.722781e-004
2.000000000000000e+000	7.723111e-004
2.100000000000001e+000	7.723441e-004
2.200000000000001e+000	7.723772e-004
2.300000000000001e+000	7.724102e-004
2.400000000000001e+000	7.724433e-004
2.500000000000001e+000	7.724763e-004
2.600000000000001e+000	7.725094e-004
2.700000000000001e+000	7.725424e-004
2.800000000000001e+000	7.725754e-004
2.900000000000001e+000	7.726085e-004
3.000000000000001e+000	7.726416e-004
3.100000000000001e+000	7.726746e-004
3.200000000000002e+000	7.727077e-004
3.300000000000002e+000	7.727408e-004
3.400000000000002e+000	7.727738e-004
3.500000000000002e+000	7.728069e-004
3.600000000000002e+000	7.728399e-004
3.700000000000002e+000	7.728730e-004
3.800000000000002e+000	7.729061e-004
3.900000000000002e+000	7.729392e-004
4.000000000000002e+000	7.729722e-004
4.100000000000001e+000	7.730053e-004
4.200000000000001e+000	7.730384e-004
4.300000000000001e+000	7.730715e-004
4.400000000000000e+000	7.731045e-004
4.500000000000000e+000	7.731376e-004
4.600000000000000e+000	7.731707e-004
4.699999999999999e+000	7.732038e-004
4.799999999999999e+000	7.732369e-004
4.899999999999999e+000	7.732700e-004
4.999999999999998e+000	7.733030e-004
5.099999999999998e+000	7.733362e-004
5.199999999999998e+000	7.733692e-004
5.299999999999997e+000	7.734023e-004
5.399999999999997e+000	7.734354e-004
5.499999999999996e+000	7.734685e-004
5.599999999999996e+000	7.735016e-004
5.699999999999996e+000	7.735347e-004
5.799999999999995e+000	7.735678e-004
5.899999999999995e+000	7.736009e-004
5.999999999999995e+000	7.736340e-004
6.099999999999994e+000	7.736671e-004
6.199999999999994e+000	7.737002e-004
6.299999999999994e+000	7.737333e-004
6.399999999999993e+000	7.737664e-004
6.499999999999993e+000	7.737995e-004
6.599999999999993e+000	7.738327e-004
6.699999999999992e+000	7.738658e-004
6.799999999999992e+000	7.738989e-004
6.899999999999992e+000	7.739320e-004
6.999999999999991e+000	7.739651e-004
7.099999999999991e+000	7.739983e-004
7.199999999999990e+000	7.740314e-004
7.299999999999990e+000	7.740645e-004
7.399999999999990e+000	7.740976e-004
7.499999999999989e+000	7.741307e-004
7.599999999999989e+000	7.741639e-004
7.699999999999989e+000	7.741970e-004
7.799999999999988e+000	7.742302e-004
7.899999999999988e+000	7.742633e-004
8.000000000000000e+000	7.742964e-004
Step Information: Vin=3  (Run: 3/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.297725e-004
2.000000000000000e-001	2.543230e-004
3.000000000000000e-001	3.736740e-004
4.000000000000000e-001	4.878480e-004
5.000000000000000e-001	5.968672e-004
6.000000000000000e-001	7.007536e-004
7.000000000000000e-001	7.995294e-004
7.999999999999999e-001	8.932162e-004
8.999999999999999e-001	9.818360e-004
9.999999999999999e-001	1.065410e-003
1.100000000000000e+000	1.143961e-003
1.200000000000000e+000	1.217508e-003
1.300000000000000e+000	1.286075e-003
1.400000000000000e+000	1.349681e-003
1.500000000000000e+000	1.408348e-003
1.600000000000000e+000	1.462096e-003
1.700000000000000e+000	1.510947e-003
1.800000000000001e+000	1.554921e-003
1.900000000000001e+000	1.594039e-003
2.000000000000000e+000	1.628321e-003
2.100000000000001e+000	1.657787e-003
2.200000000000001e+000	1.682458e-003
2.300000000000001e+000	1.702354e-003
2.400000000000001e+000	1.717494e-003
2.500000000000001e+000	1.727899e-003
2.600000000000001e+000	1.733588e-003
2.700000000000001e+000	1.734803e-003
2.800000000000001e+000	1.734897e-003
2.900000000000001e+000	1.734991e-003
3.000000000000001e+000	1.735086e-003
3.100000000000001e+000	1.735180e-003
3.200000000000002e+000	1.735274e-003
3.300000000000002e+000	1.735368e-003
3.400000000000002e+000	1.735462e-003
3.500000000000002e+000	1.735556e-003
3.600000000000002e+000	1.735650e-003
3.700000000000002e+000	1.735744e-003
3.800000000000002e+000	1.735838e-003
3.900000000000002e+000	1.735932e-003
4.000000000000002e+000	1.736027e-003
4.100000000000001e+000	1.736121e-003
4.200000000000001e+000	1.736215e-003
4.300000000000001e+000	1.736309e-003
4.400000000000000e+000	1.736403e-003
4.500000000000000e+000	1.736497e-003
4.600000000000000e+000	1.736591e-003
4.699999999999999e+000	1.736686e-003
4.799999999999999e+000	1.736780e-003
4.899999999999999e+000	1.736874e-003
4.999999999999998e+000	1.736968e-003
5.099999999999998e+000	1.737062e-003
5.199999999999998e+000	1.737157e-003
5.299999999999997e+000	1.737251e-003
5.399999999999997e+000	1.737345e-003
5.499999999999996e+000	1.737439e-003
5.599999999999996e+000	1.737533e-003
5.699999999999996e+000	1.737628e-003
5.799999999999995e+000	1.737722e-003
5.899999999999995e+000	1.737816e-003
5.999999999999995e+000	1.737910e-003
6.099999999999994e+000	1.738004e-003
6.199999999999994e+000	1.738099e-003
6.299999999999994e+000	1.738193e-003
6.399999999999993e+000	1.738287e-003
6.499999999999993e+000	1.738381e-003
6.599999999999993e+000	1.738476e-003
6.699999999999992e+000	1.738570e-003
6.799999999999992e+000	1.738664e-003
6.899999999999992e+000	1.738758e-003
6.999999999999991e+000	1.738853e-003
7.099999999999991e+000	1.738947e-003
7.199999999999990e+000	1.739041e-003
7.299999999999990e+000	1.739135e-003
7.399999999999990e+000	1.739230e-003
7.499999999999989e+000	1.739324e-003
7.599999999999989e+000	1.739418e-003
7.699999999999989e+000	1.739513e-003
7.799999999999988e+000	1.739607e-003
7.899999999999988e+000	1.739701e-003
8.000000000000000e+000	1.739795e-003
Step Information: Vin=4  (Run: 4/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.636653e-004
2.000000000000000e-001	3.224468e-004
3.000000000000000e-001	4.763638e-004
4.000000000000000e-001	6.254357e-004
5.000000000000000e-001	7.696814e-004
6.000000000000000e-001	9.091201e-004
7.000000000000000e-001	1.043771e-003
7.999999999999999e-001	1.173652e-003
8.999999999999999e-001	1.298782e-003
9.999999999999999e-001	1.419181e-003
1.100000000000000e+000	1.534866e-003
1.200000000000000e+000	1.645856e-003
1.300000000000000e+000	1.752169e-003
1.400000000000000e+000	1.853824e-003
1.500000000000000e+000	1.950839e-003
1.600000000000000e+000	2.043232e-003
1.700000000000000e+000	2.131020e-003
1.800000000000001e+000	2.214221e-003
1.900000000000001e+000	2.292854e-003
2.000000000000000e+000	2.366937e-003
2.100000000000001e+000	2.436485e-003
2.200000000000001e+000	2.501518e-003
2.300000000000001e+000	2.562052e-003
2.400000000000001e+000	2.618105e-003
2.500000000000001e+000	2.669695e-003
2.600000000000001e+000	2.716837e-003
2.700000000000001e+000	2.759550e-003
2.800000000000001e+000	2.797850e-003
2.900000000000001e+000	2.831754e-003
3.000000000000001e+000	2.861279e-003
3.100000000000001e+000	2.886442e-003
3.200000000000002e+000	2.907259e-003
3.300000000000002e+000	2.923747e-003
3.400000000000002e+000	2.935922e-003
3.500000000000002e+000	2.943800e-003
3.600000000000002e+000	2.947399e-003
3.700000000000002e+000	2.947773e-003
3.800000000000002e+000	2.947953e-003
3.900000000000002e+000	2.948134e-003
4.000000000000002e+000	2.948314e-003
4.100000000000001e+000	2.948495e-003
4.200000000000001e+000	2.948675e-003
4.300000000000001e+000	2.948856e-003
4.400000000000000e+000	2.949037e-003
4.500000000000000e+000	2.949217e-003
4.600000000000000e+000	2.949398e-003
4.699999999999999e+000	2.949578e-003
4.799999999999999e+000	2.949759e-003
4.899999999999999e+000	2.949940e-003
4.999999999999998e+000	2.950120e-003
5.099999999999998e+000	2.950301e-003
5.199999999999998e+000	2.950482e-003
5.299999999999997e+000	2.950662e-003
5.399999999999997e+000	2.950843e-003
5.499999999999996e+000	2.951024e-003
5.599999999999996e+000	2.951204e-003
5.699999999999996e+000	2.951385e-003
5.799999999999995e+000	2.951566e-003
5.899999999999995e+000	2.951746e-003
5.999999999999995e+000	2.951927e-003
6.099999999999994e+000	2.952108e-003
6.199999999999994e+000	2.952289e-003
6.299999999999994e+000	2.952469e-003
6.399999999999993e+000	2.952650e-003
6.499999999999993e+000	2.952831e-003
6.599999999999993e+000	2.953012e-003
6.699999999999992e+000	2.953192e-003
6.799999999999992e+000	2.953373e-003
6.899999999999992e+000	2.953554e-003
6.999999999999991e+000	2.953735e-003
7.099999999999991e+000	2.953916e-003
7.199999999999990e+000	2.954096e-003
7.299999999999990e+000	2.954277e-003
7.399999999999990e+000	2.954458e-003
7.499999999999989e+000	2.954639e-003
7.599999999999989e+000	2.954820e-003
7.699999999999989e+000	2.955000e-003
7.799999999999988e+000	2.955181e-003
7.899999999999988e+000	2.955362e-003
8.000000000000000e+000	2.955543e-003
Step Information: Vin=5  (Run: 5/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	1.924201e-004
2.000000000000000e-001	3.802559e-004
3.000000000000000e-001	5.635243e-004
4.000000000000000e-001	7.422419e-004
5.000000000000000e-001	9.164253e-004
6.000000000000000e-001	1.086091e-003
7.000000000000000e-001	1.251256e-003
7.999999999999999e-001	1.411935e-003
8.999999999999999e-001	1.568146e-003
9.999999999999999e-001	1.719905e-003
1.100000000000000e+000	1.867227e-003
1.200000000000000e+000	2.010130e-003
1.300000000000000e+000	2.148628e-003
1.400000000000000e+000	2.282738e-003
1.500000000000000e+000	2.412475e-003
1.600000000000000e+000	2.537855e-003
1.700000000000000e+000	2.658895e-003
1.800000000000001e+000	2.775609e-003
1.900000000000001e+000	2.888013e-003
2.000000000000000e+000	2.996122e-003
2.100000000000001e+000	3.099953e-003
2.200000000000001e+000	3.199519e-003
2.300000000000001e+000	3.294837e-003
2.400000000000001e+000	3.385921e-003
2.500000000000001e+000	3.472787e-003
2.600000000000001e+000	3.555450e-003
2.700000000000001e+000	3.633924e-003
2.800000000000001e+000	3.708225e-003
2.900000000000001e+000	3.778366e-003
3.000000000000001e+000	3.844364e-003
3.100000000000001e+000	3.906232e-003
3.200000000000002e+000	3.963986e-003
3.300000000000002e+000	4.017639e-003
3.400000000000002e+000	4.067206e-003
3.500000000000002e+000	4.112702e-003
3.600000000000002e+000	4.154141e-003
3.700000000000002e+000	4.191536e-003
3.800000000000002e+000	4.224904e-003
3.900000000000002e+000	4.254256e-003
4.000000000000002e+000	4.279608e-003
4.100000000000001e+000	4.300973e-003
4.200000000000001e+000	4.318366e-003
4.300000000000001e+000	4.331800e-003
4.400000000000000e+000	4.341289e-003
4.500000000000000e+000	4.346847e-003
4.600000000000000e+000	4.348533e-003
4.699999999999999e+000	4.348817e-003
4.799999999999999e+000	4.349102e-003
4.899999999999999e+000	4.349386e-003
4.999999999999998e+000	4.349670e-003
5.099999999999998e+000	4.349955e-003
5.199999999999998e+000	4.350239e-003
5.299999999999997e+000	4.350524e-003
5.399999999999997e+000	4.350808e-003
5.499999999999996e+000	4.351093e-003
5.599999999999996e+000	4.351377e-003
5.699999999999996e+000	4.351662e-003
5.799999999999995e+000	4.351946e-003
5.899999999999995e+000	4.352231e-003
5.999999999999995e+000	4.352515e-003
6.099999999999994e+000	4.352800e-003
6.199999999999994e+000	4.353084e-003
6.299999999999994e+000	4.353369e-003
6.399999999999993e+000	4.353654e-003
6.499999999999993e+000	4.353938e-003
6.599999999999993e+000	4.354223e-003
6.699999999999992e+000	4.354507e-003
6.799999999999992e+000	4.354792e-003
6.899999999999992e+000	4.355076e-003
6.999999999999991e+000	4.355361e-003
7.099999999999991e+000	4.355646e-003
7.199999999999990e+000	4.355930e-003
7.299999999999990e+000	4.356215e-003
7.399999999999990e+000	4.356500e-003
7.499999999999989e+000	4.356784e-003
7.599999999999989e+000	4.357069e-003
7.699999999999989e+000	4.357354e-003
7.799999999999988e+000	4.357638e-003
7.899999999999988e+000	4.357923e-003
8.000000000000000e+000	4.358208e-003
Step Information: Vin=6  (Run: 6/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	2.171229e-004
2.000000000000000e-001	4.299282e-004
3.000000000000000e-001	6.384304e-004
4.000000000000000e-001	8.426443e-004
5.000000000000000e-001	1.042584e-003
6.000000000000000e-001	1.238265e-003
7.000000000000000e-001	1.429701e-003
7.999999999999999e-001	1.616906e-003
8.999999999999999e-001	1.799895e-003
9.999999999999999e-001	1.978681e-003
1.100000000000000e+000	2.153280e-003
1.200000000000000e+000	2.323705e-003
1.300000000000000e+000	2.489971e-003
1.400000000000000e+000	2.652090e-003
1.500000000000000e+000	2.810078e-003
1.600000000000000e+000	2.963948e-003
1.700000000000000e+000	3.113713e-003
1.800000000000001e+000	3.259388e-003
1.900000000000001e+000	3.400986e-003
2.000000000000000e+000	3.538520e-003
2.100000000000001e+000	3.672005e-003
2.200000000000001e+000	3.801454e-003
2.300000000000001e+000	3.926880e-003
2.400000000000001e+000	4.048296e-003
2.500000000000001e+000	4.165716e-003
2.600000000000001e+000	4.279154e-003
2.700000000000001e+000	4.388621e-003
2.800000000000001e+000	4.494132e-003
2.900000000000001e+000	4.595700e-003
3.000000000000001e+000	4.693336e-003
3.100000000000001e+000	4.787056e-003
3.200000000000002e+000	4.876871e-003
3.300000000000002e+000	4.962794e-003
3.400000000000002e+000	5.044837e-003
3.500000000000002e+000	5.123015e-003
3.600000000000002e+000	5.197338e-003
3.700000000000002e+000	5.267821e-003
3.800000000000002e+000	5.334476e-003
3.900000000000002e+000	5.397314e-003
4.000000000000002e+000	5.456349e-003
4.100000000000001e+000	5.511593e-003
4.200000000000001e+000	5.563058e-003
4.300000000000001e+000	5.610757e-003
4.400000000000000e+000	5.654701e-003
4.500000000000000e+000	5.694903e-003
4.600000000000000e+000	5.731375e-003
4.699999999999999e+000	5.764130e-003
4.799999999999999e+000	5.793179e-003
4.899999999999999e+000	5.818534e-003
4.999999999999998e+000	5.840207e-003
5.099999999999998e+000	5.858210e-003
5.199999999999998e+000	5.872555e-003
5.299999999999997e+000	5.883254e-003
5.399999999999997e+000	5.890318e-003
5.499999999999996e+000	5.893758e-003
5.599999999999996e+000	5.894369e-003
5.699999999999996e+000	5.894767e-003
5.799999999999995e+000	5.895166e-003
5.899999999999995e+000	5.895565e-003
5.999999999999995e+000	5.895964e-003
6.099999999999994e+000	5.896362e-003
6.199999999999994e+000	5.896762e-003
6.299999999999994e+000	5.897161e-003
6.399999999999993e+000	5.897559e-003
6.499999999999993e+000	5.897958e-003
6.599999999999993e+000	5.898357e-003
6.699999999999992e+000	5.898756e-003
6.799999999999992e+000	5.899155e-003
6.899999999999992e+000	5.899554e-003
6.999999999999991e+000	5.899953e-003
7.099999999999991e+000	5.900352e-003
7.199999999999990e+000	5.900751e-003
7.299999999999990e+000	5.901150e-003
7.399999999999990e+000	5.901549e-003
7.499999999999989e+000	5.901949e-003
7.599999999999989e+000	5.902348e-003
7.699999999999989e+000	5.902747e-003
7.799999999999988e+000	5.903146e-003
7.899999999999988e+000	5.903545e-003
8.000000000000000e+000	5.903944e-003
Step Information: Vin=7  (Run: 7/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	2.385739e-004
2.000000000000000e-001	4.730685e-004
3.000000000000000e-001	7.034968e-004
4.000000000000000e-001	9.298717e-004
5.000000000000000e-001	1.152206e-003
6.000000000000000e-001	1.370513e-003
7.000000000000000e-001	1.584804e-003
7.999999999999999e-001	1.795093e-003
8.999999999999999e-001	2.001393e-003
9.999999999999999e-001	2.203715e-003
1.100000000000000e+000	2.402073e-003
1.200000000000000e+000	2.596479e-003
1.300000000000000e+000	2.786945e-003
1.400000000000000e+000	2.973483e-003
1.500000000000000e+000	3.156107e-003
1.600000000000000e+000	3.334828e-003
1.700000000000000e+000	3.509659e-003
1.800000000000001e+000	3.680611e-003
1.900000000000001e+000	3.847697e-003
2.000000000000000e+000	4.010929e-003
2.100000000000001e+000	4.170318e-003
2.200000000000001e+000	4.325878e-003
2.300000000000001e+000	4.477619e-003
2.400000000000001e+000	4.625554e-003
2.500000000000001e+000	4.769695e-003
2.600000000000001e+000	4.910052e-003
2.700000000000001e+000	5.046638e-003
2.800000000000001e+000	5.179465e-003
2.900000000000001e+000	5.308545e-003
3.000000000000001e+000	5.433888e-003
3.100000000000001e+000	5.555506e-003
3.200000000000002e+000	5.673411e-003
3.300000000000002e+000	5.787615e-003
3.400000000000002e+000	5.898128e-003
3.500000000000002e+000	6.004962e-003
3.600000000000002e+000	6.108128e-003
3.700000000000002e+000	6.207638e-003
3.800000000000002e+000	6.303503e-003
3.900000000000002e+000	6.395733e-003
4.000000000000002e+000	6.484341e-003
4.100000000000001e+000	6.569337e-003
4.200000000000001e+000	6.650731e-003
4.300000000000001e+000	6.728536e-003
4.400000000000000e+000	6.802761e-003
4.500000000000000e+000	6.873419e-003
4.600000000000000e+000	6.940519e-003
4.699999999999999e+000	7.004073e-003
4.799999999999999e+000	7.064091e-003
4.899999999999999e+000	7.120584e-003
4.999999999999998e+000	7.173562e-003
5.099999999999998e+000	7.223038e-003
5.199999999999998e+000	7.269019e-003
5.299999999999997e+000	7.311518e-003
5.399999999999997e+000	7.350545e-003
5.499999999999996e+000	7.386111e-003
5.599999999999996e+000	7.418225e-003
5.699999999999996e+000	7.446899e-003
5.799999999999995e+000	7.472141e-003
5.899999999999995e+000	7.493963e-003
5.999999999999995e+000	7.512376e-003
6.099999999999994e+000	7.527389e-003
6.199999999999994e+000	7.539012e-003
6.299999999999994e+000	7.547256e-003
6.399999999999993e+000	7.552130e-003
6.499999999999993e+000	7.553714e-003
6.599999999999993e+000	7.554233e-003
6.699999999999992e+000	7.554752e-003
6.799999999999992e+000	7.555271e-003
6.899999999999992e+000	7.555789e-003
6.999999999999991e+000	7.556309e-003
7.099999999999991e+000	7.556827e-003
7.199999999999990e+000	7.557346e-003
7.299999999999990e+000	7.557865e-003
7.399999999999990e+000	7.558384e-003
7.499999999999989e+000	7.558903e-003
7.599999999999989e+000	7.559422e-003
7.699999999999989e+000	7.559941e-003
7.799999999999988e+000	7.560460e-003
7.899999999999988e+000	7.560980e-003
8.000000000000000e+000	7.561498e-003
Step Information: Vin=8  (Run: 8/8)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-001	2.573755e-004
2.000000000000000e-001	5.108859e-004
3.000000000000000e-001	7.605429e-004
4.000000000000000e-001	1.006358e-003
5.000000000000000e-001	1.248342e-003
6.000000000000000e-001	1.486507e-003
7.000000000000000e-001	1.720864e-003
7.999999999999999e-001	1.951425e-003
8.999999999999999e-001	2.178201e-003
9.999999999999999e-001	2.401202e-003
1.100000000000000e+000	2.620440e-003
1.200000000000000e+000	2.835927e-003
1.300000000000000e+000	3.047673e-003
1.400000000000000e+000	3.255689e-003
1.500000000000000e+000	3.459986e-003
1.600000000000000e+000	3.660575e-003
1.700000000000000e+000	3.857468e-003
1.800000000000001e+000	4.050675e-003
1.900000000000001e+000	4.240206e-003
2.000000000000000e+000	4.426073e-003
2.100000000000001e+000	4.608287e-003
2.200000000000001e+000	4.786857e-003
2.300000000000001e+000	4.961795e-003
2.400000000000001e+000	5.133111e-003
2.500000000000001e+000	5.300816e-003
2.600000000000001e+000	5.464920e-003
2.700000000000001e+000	5.625435e-003
2.800000000000001e+000	5.782369e-003
2.900000000000001e+000	5.935735e-003
3.000000000000001e+000	6.085541e-003
3.100000000000001e+000	6.231798e-003
3.200000000000002e+000	6.374517e-003
3.300000000000002e+000	6.513709e-003
3.400000000000002e+000	6.649382e-003
3.500000000000002e+000	6.781548e-003
3.600000000000002e+000	6.910216e-003
3.700000000000002e+000	7.035396e-003
3.800000000000002e+000	7.157099e-003
3.900000000000002e+000	7.275335e-003
4.000000000000002e+000	7.390112e-003
4.100000000000001e+000	7.501443e-003
4.200000000000001e+000	7.609336e-003
4.300000000000001e+000	7.713800e-003
4.400000000000000e+000	7.814848e-003
4.500000000000000e+000	7.912486e-003
4.600000000000000e+000	8.006726e-003
4.699999999999999e+000	8.097578e-003
4.799999999999999e+000	8.185050e-003
4.899999999999999e+000	8.269154e-003
4.999999999999998e+000	8.349896e-003
5.099999999999998e+000	8.427289e-003
5.199999999999998e+000	8.501342e-003
5.299999999999997e+000	8.572062e-003
5.399999999999997e+000	8.639461e-003
5.499999999999996e+000	8.703548e-003
5.599999999999996e+000	8.764332e-003
5.699999999999996e+000	8.821822e-003
5.799999999999995e+000	8.876028e-003
5.899999999999995e+000	8.926958e-003
5.999999999999995e+000	8.974623e-003
6.099999999999994e+000	9.019030e-003
6.199999999999994e+000	9.060191e-003
6.299999999999994e+000	9.098114e-003
6.399999999999993e+000	9.132806e-003
6.499999999999993e+000	9.164279e-003
6.599999999999993e+000	9.192540e-003
6.699999999999992e+000	9.217600e-003
6.799999999999992e+000	9.239467e-003
6.899999999999992e+000	9.258148e-003
6.999999999999991e+000	9.273656e-003
7.099999999999991e+000	9.285996e-003
7.199999999999990e+000	9.295179e-003
7.299999999999990e+000	9.301213e-003
7.399999999999990e+000	9.304106e-003
7.499999999999989e+000	9.304822e-003
7.599999999999989e+000	9.305463e-003
7.699999999999989e+000	9.306104e-003
7.799999999999988e+000	9.306745e-003
7.899999999999988e+000	9.307386e-003
8.000000000000000e+000	9.308027e-003
