Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,3.27873e-05,-3.15222e-07,-4.33506e-07,-4.59017e-07,-1.4404600000000001e-05,-1.6667400000000002e-05,-3.20194e-05,-3.6811200000000004e-05,-3.9088900000000004e-05,-5.10529e-05,-4.44416e-05,-5.80972e-05,-6.12886e-05,-5.80916e-05,-6.669380000000001e-05,-6.54018e-05,-7.323529999999999e-05
0.1,0.0437964,0.044024,0.0505945,0.0583087,0.0645511,0.06988140000000001,0.07447169999999999,0.0785293,0.0821345,0.085356,0.0880843,0.090403,0.0922988,0.0938397,0.0951886,0.0964638,0.0976221
0.2,0.0875273,0.0877904,0.0994024,0.11518,0.128149,0.139082,0.148516,0.156827,0.16422299999999998,0.17078,0.176444,0.181258,0.185215,0.18837399999999999,0.19116,0.193782,0.196178
0.30000000000000004,0.131301,0.131576,0.146529,0.170607,0.190645,0.207464,0.221974,0.23475100000000002,0.24612599999999998,0.25622,0.265003,0.27246699999999996,0.278645,0.283561,0.287904,0.291926,0.295647
0.4,0.175239,0.175503,0.192272,0.224691,0.252196,0.27525299999999997,0.295129,0.312658,0.328276,0.342163,0.35430500000000004,0.364703,0.373358,0.380212,0.386248,0.391798,0.39699100000000004
0.5,0.21935,0.21961,0.237039,0.277408,0.31282899999999997,0.34253300000000003,0.36815699999999996,0.390789,0.411002,0.42904800000000004,0.444863,0.45850799999999997,0.46994,0.47898199999999996,0.4869,0.49417600000000006,0.500986
0.6000000000000001,0.263672,0.26393500000000003,0.281398,0.328804,0.37259499999999995,0.409437,0.441242,0.46939,0.494573,0.517165,0.537034,0.554257,0.568786,0.5802970000000001,0.590299,0.599475,0.608082
0.7000000000000001,0.30826699999999996,0.308531,0.325803,0.378904,0.431522,0.476005,0.514426,0.548498,0.579055,0.606554,0.630822,0.651971,0.669884,0.684168,0.696428,0.707697,0.718249
0.8,0.353178,0.353455,0.370482,0.4278,0.489554,0.542184,0.587686,0.628081,0.6643699999999999,0.697107,0.726089,0.7514890000000001,0.773073,0.790399,0.805122,0.818647,0.8312560000000001
0.9,0.398414,0.398699,0.415476,0.475554,0.5465300000000001,0.607788,0.6607759999999999,0.7078479999999999,0.7501990000000001,0.788497,0.822509,0.852394,0.877965,0.898563,0.915918,0.93182,0.94664
1.0,0.443996,0.444293,0.46082399999999996,0.522462,0.602367,0.6726570000000001,0.733548,0.787639,0.836352,0.880495,0.919806,0.954435,0.9842110000000001,1.00979,1.02993,1.0482099999999999,1.0655000000000001
1.1,0.48993699999999996,0.49023800000000006,0.506544,0.568924,0.656929,0.736648,0.8058,0.867265,0.922587,0.9728249999999999,1.01918,1.05871,1.09293,1.12093,1.14395,1.16493,1.1845700000000001
1.2000000000000002,0.536237,0.536547,0.552629,0.6152869999999999,0.710151,0.799577,0.877382,0.9464849999999999,1.01014,1.06674,1.11742,1.16218,1.20102,1.23305,1.25914,1.28285,1.30503
1.3,0.582884,0.5831970000000001,0.599055,0.661816,0.762001,0.861329,0.948099,1.02648,1.09592,1.15913,1.21578,1.26597,1.30962,1.34594,1.37527,1.40179,1.42661
1.4000000000000001,0.6298640000000001,0.630182,0.645814,0.708599,0.8125880000000001,0.921709,1.01922,1.10443,1.18129,1.2512,1.31405,1.3698899999999998,1.4184700000000001,1.4593399999999999,1.49212,1.52164,1.54906
1.5,0.677159,0.677478,0.6928909999999999,0.7556620000000001,0.862086,0.980654,1.08775,1.1814900000000002,1.26599,1.34283,1.41209,1.47366,1.52745,1.57307,1.6094,1.64191,1.67218
1.6,0.724758,0.7250829999999999,0.7402869999999999,0.803007,0.910851,1.03951,1.1550200000000002,1.25753,1.34986,1.43391,1.50972,1.57727,1.6364,1.68684,1.72726,1.7628,1.7959
1.7000000000000002,0.77262,0.77294,0.787933,0.8505659999999999,0.959212,1.0953499999999998,1.2208500000000002,1.3324,1.4328100000000001,1.5242,1.6067799999999999,1.68049,1.74517,1.8007,1.84508,1.88392,1.9198600000000001
1.8,0.8207340000000001,0.82106,0.83585,0.898377,1.00891,1.14963,1.28518,1.40602,1.5147400000000002,1.61367,1.70321,1.78319,1.85353,1.91415,1.96298,2.00528,2.0441499999999997
1.9000000000000001,0.869084,0.869425,0.884007,0.94641,1.05728,1.2024299999999999,1.3478999999999999,1.47826,1.59556,1.70221,1.7988,1.8852,1.9614099999999999,2.0273600000000003,2.0808,2.1265400000000003,2.16859
2.0,0.917656,0.917995,0.932388,0.994647,1.10575,1.25392,1.40895,1.54908,1.67511,1.78971,1.89345,1.98655,2.06877,2.14016,2.1983800000000002,2.24777,2.2929999999999997
2.1,0.966016,0.9663160000000001,0.9805339999999999,1.04409,1.15395,1.30403,1.4677799999999999,1.61778,1.75267,1.87537,1.9864700000000002,2.08624,2.17455,2.25157,2.31474,2.3679,2.41622
2.2,1.01661,1.01702,1.03093,1.09279,1.2028500000000002,1.35409,1.5256,1.6856499999999999,1.82978,1.96079,2.07946,2.18621,2.28081,2.36351,2.43196,2.48908,2.5406500000000003
2.3000000000000003,1.0656999999999999,1.06612,1.0798699999999999,1.14152,1.25166,1.40363,1.5815,1.75158,1.9050600000000002,2.04456,2.17096,2.2847700000000004,2.3856900000000003,2.4743999999999997,2.5481800000000003,2.60951,2.6644099999999997
