Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,4.457149999999999e-06,2.55848e-05,-3.70626e-05,-0.0005560340000000001,-0.00260869,-0.0067339900000000005,-0.0128114,-0.021477100000000002,-0.0309093,-0.0420704,-0.053748000000000004,-0.0657756,-0.0790269,-0.0933615,-0.11010199999999999,-0.12729500000000002,-0.142567
0.1,0.00047734199999999996,0.000751091,0.00563754,0.0096609,0.0108618,0.00919949,0.00497401,-0.00201405,-0.010568300000000001,-0.0211004,-0.031781,-0.043234800000000004,-0.056181,-0.06970920000000001,-0.0866735,-0.103205,-0.11812
0.2,0.000762694,0.00108669,0.00989075,0.0187704,0.02359,0.024477099999999998,0.0223069,0.016741100000000002,0.00953206,-0.000108609,-0.0101178,-0.0209846,-0.0334416,-0.0463338,-0.0631004,-0.079474,-0.0940613
0.30000000000000004,0.000999572,0.0013380599999999999,0.012849300000000001,0.0268658,0.035520499999999997,0.0392985,0.0391982,0.0353041,0.029241200000000002,0.0211718,0.0117982,0.0014266799999999998,-0.010675800000000001,-0.023039300000000002,-0.0396524,-0.0554473,-0.0694858
0.4,0.00124145,0.0015813000000000001,0.014721,0.0340227,0.0467073,0.053604399999999996,0.055850699999999996,0.0536545,0.0488283,0.0421403,0.0334032,0.0238859,0.0125809,0.000287253,-0.0157842,-0.0309675,-0.0455069
0.5,0.00152872,0.00182506,0.015756700000000002,0.040151799999999994,0.057142599999999995,0.0674374,0.0722444,0.07194500000000001,0.0686028,0.0626359,0.0552548,0.046486700000000006,0.0359757,0.024255000000000002,0.008597539999999999,-0.00647084,-0.0203127
0.6000000000000001,0.00205516,0.00207151,0.0163405,0.045212300000000004,0.0668353,0.0807808,0.0882909,0.0902361,0.0884107,0.0834286,0.0774735,0.069453,0.0596065,0.0485232,0.033380599999999996,0.0184241,0.005276879999999999
0.7000000000000001,0.00315817,0.00231846,0.0167711,0.049231199999999996,0.0757312,0.0935299,0.10405099999999999,0.10835299999999999,0.108311,0.105181,0.099921,0.0927706,0.0838559,0.0732836,0.058585000000000005,0.043838499999999996,0.030741599999999997
0.8,0.004829600000000001,0.00256542,0.0171643,0.0522145,0.08378669999999999,0.105666,0.11948,0.126324,0.128298,0.126558,0.122507,0.11650200000000001,0.108273,0.09827580000000001,0.0843092,0.07032139999999999,0.0575382
0.9,0.00683476,0.00281884,0.017542,0.0542537,0.0908957,0.11708,0.134457,0.144125,0.148262,0.147923,0.14542,0.140323,0.133263,0.12367500000000001,0.110021,0.09708510000000001,0.0845934
1.0,0.00903438,0.00312598,0.0179105,0.055556999999999995,0.0971143,0.12778,0.14893499999999998,0.16164099999999998,0.1681,0.16966299999999998,0.168319,0.164496,0.158528,0.14985500000000002,0.136628,0.123921,0.111894
1.1,0.011336500000000001,0.00372105,0.018272200000000002,0.0564164,0.102311,0.137669,0.162824,0.178779,0.18760900000000003,0.191166,0.19171300000000002,0.188775,0.183828,0.175776,0.16328299999999998,0.15139,0.139772
1.2000000000000002,0.0137583,0.00500208,0.0186268,0.0570756,0.10652,0.146791,0.176078,0.19568100000000002,0.207202,0.212709,0.214703,0.21304599999999999,0.209722,0.202173,0.190409,0.178636,0.168194
1.3,0.0162644,0.006990720000000001,0.0189752,0.0576548,0.109775,0.155034,0.188624,0.21197100000000002,0.22626,0.234135,0.23790199999999997,0.237627,0.235514,0.228575,0.217693,0.206651,0.19717
1.4000000000000001,0.0188328,0.00957041,0.01934,0.058204,0.11215,0.162378,0.200416,0.22776400000000002,0.24515900000000002,0.255402,0.260904,0.26217900000000005,0.261217,0.255109,0.24531999999999998,0.234682,0.225137
1.5,0.021542000000000002,0.0126271,0.0198198,0.058725099999999995,0.113807,0.168762,0.211412,0.242914,0.263735,0.276438,0.284865,0.28692,0.286951,0.28179000000000004,0.273047,0.262907,0.253865
1.6,0.0244638,0.0161837,0.0209306,0.0592289,0.11497299999999999,0.17421799999999998,0.221561,0.25737299999999996,0.281831,0.297323,0.30767,0.3115,0.31273599999999996,0.308828,0.30069,0.291687,0.28318
1.7000000000000002,0.0277049,0.0202377,0.023470300000000003,0.059726499999999995,0.11588699999999999,0.178707,0.23082,0.27097200000000005,0.299322,0.317721,0.330295,0.335842,0.338425,0.335826,0.328396,0.320516,0.31265699999999996
1.8,0.0314055,0.0247758,0.0274011,0.060216,0.11669,0.18223999999999999,0.239229,0.28374699999999997,0.31602399999999997,0.33776100000000003,0.352766,0.36018900000000004,0.364195,0.362899,0.35611699999999996,0.34977800000000003,0.341679
1.9000000000000001,0.035567600000000005,0.0298393,0.032388400000000005,0.0606987,0.11742,0.184933,0.246667,0.295698,0.33218800000000004,0.35732400000000003,0.374765,0.384286,0.39006,0.390125,0.38410700000000003,0.37847400000000003,0.371366
2.0,0.0402668,0.035327899999999995,0.038099999999999995,0.0613349,0.118112,0.18690199999999998,0.253233,0.306764,0.34758100000000003,0.376255,0.39658899999999997,0.407959,0.41585,0.417259,0.41209900000000005,0.40665999999999997,0.401086
2.1,0.0454356,0.0412691,0.0443451,0.0627402,0.11878,0.188353,0.25875600000000004,0.316977,0.36211,0.394646,0.417809,0.431423,0.441094,0.44379,0.440326,0.435502,0.430552
2.2,0.051254100000000004,0.047778100000000004,0.0512125,0.0661105,0.119424,0.189543,0.263426,0.32633100000000004,0.375977,0.412566,0.43884399999999996,0.45499100000000003,0.466415,0.470786,0.468331,0.46451000000000003,0.46047
2.3000000000000003,0.057507699999999995,0.0547174,0.0584497,0.0714929,0.120063,0.19056499999999998,0.267178,0.33474600000000004,0.388838,0.429636,0.459237,0.478039,0.491642,0.497391,0.49630599999999997,0.49355899999999997,0.49098200000000003
2.4000000000000004,0.0643837,0.0621116,0.0662146,0.07825990000000001,0.120707,0.191512,0.27009,0.34226500000000004,0.400785,0.446034,0.47930500000000004,0.5009469999999999,0.516567,0.524153,0.524176,0.522594,0.520492
2.5,0.0717412,0.0699491,0.0744021,0.0859535,0.121495,0.192375,0.272303,0.348819,0.411904,0.461692,0.49867100000000003,0.52337,0.541095,0.550898,0.552052,0.551887,0.550239
2.6,0.0796206,0.0783375,0.0830504,0.094337,0.123273,0.193221,0.274018,0.35446099999999997,0.42219700000000004,0.47650699999999996,0.5173979999999999,0.5452579999999999,0.565457,0.576944,0.579985,0.5808099999999999,0.5800160000000001
2.7,0.0879433,0.0870953,0.0921604,0.103423,0.1275,0.19403,0.27543,0.359159,0.431504,0.49028099999999997,0.535227,0.566711,0.5895330000000001,0.602753,0.6075330000000001,0.609522,0.609903
2.8000000000000003,0.09678540000000001,0.09628210000000001,0.101648,0.11270899999999999,0.13409300000000002,0.194799,0.276678,0.362975,0.439863,0.503166,0.552425,0.58757,0.613136,0.628607,0.63455,0.63835,0.640524
2.9000000000000004,0.10617,0.105899,0.111578,0.122681,0.142378,0.195588,0.277814,0.366079,0.447363,0.515193,0.5688890000000001,0.607896,0.636311,0.654042,0.6619510000000001,0.6671020000000001,0.670235
3.0,0.115892,0.115982,0.121884,0.132885,0.151701,0.196581,0.27885,0.368483,0.453903,0.526227,0.584519,0.6274339999999999,0.6588419999999999,0.679214,0.688717,0.69567,0.700386
3.1,0.12595900000000002,0.126424,0.132582,0.143688,0.161835,0.19877499999999998,0.27984800000000004,0.3704,0.459562,0.536406,0.599197,0.646644,0.68092,0.703926,0.715658,0.724196,0.729849
3.2,0.136482,0.137335,0.14363599999999999,0.15493700000000002,0.172402,0.203687,0.28078400000000003,0.372027,0.464295,0.545563,0.612803,0.664701,0.7026089999999999,0.7284200000000001,0.7420169999999999,0.752443,0.7590589999999999
3.3000000000000003,0.14763600000000002,0.14855900000000002,0.15494400000000003,0.16647699999999999,0.18349100000000002,0.211379,0.28170799999999996,0.37345,0.468178,0.5538529999999999,0.625564,0.6819919999999999,0.7240219999999999,0.7523529999999999,0.768834,0.780738,0.78825
3.4000000000000004,0.15901099999999999,0.16012200000000001,0.166814,0.178321,0.195127,0.220831,0.282605,0.374732,0.471312,0.5611919999999999,0.6373099999999999,0.698418,0.7445,0.775928,0.794756,0.8092429999999999,0.817119
3.5,0.17081,0.172005,0.17891900000000002,0.190655,0.207167,0.231402,0.283779,0.375959,0.47386,0.567648,0.6482420000000001,0.713881,0.764286,0.7992560000000001,0.81999,0.836947,0.846586
3.6,0.18325200000000003,0.18422100000000002,0.191396,0.203326,0.219657,0.24273999999999998,0.286257,0.377088,0.475941,0.5731799999999999,0.658122,0.7283660000000001,0.783135,0.821593,0.845315,0.863506,0.8752449999999999
3.7,0.19583,0.19691199999999998,0.204279,0.216413,0.232443,0.254802,0.291815,0.378172,0.47773200000000005,0.5778960000000001,0.667118,0.7419209999999999,0.8009459999999999,0.8437819999999999,0.870326,0.8910440000000001,0.904289
3.8000000000000003,0.20880900000000002,0.210013,0.21777100000000002,0.229738,0.24559899999999998,0.267304,0.300321,0.379227,0.479331,0.58177,0.6751790000000001,0.754427,0.818171,0.8650249999999999,0.8945500000000001,0.9178679999999999,0.932762
3.9000000000000004,0.222268,0.223302,0.231287,0.243554,0.259231,0.28041299999999997,0.310738,0.380268,0.48081300000000005,0.5849679999999999,0.682331,0.766027,0.834416,0.885334,0.9185099999999999,0.9441809999999999,0.96116
4.0,0.23595,0.23719400000000002,0.245126,0.257642,0.273193,0.293796,0.322398,0.381567,0.48218099999999997,0.587611,0.6885990000000001,0.776624,0.849698,0.905043,0.9418259999999999,0.970119,0.9894280000000001
4.1000000000000005,0.250099,0.25161,0.25945,0.272014,0.28753999999999996,0.307776,0.335031,0.384188,0.483469,0.5898169999999999,0.694019,0.7863110000000001,0.864036,0.9240999999999999,0.964696,0.995646,1.0186
4.2,0.264221,0.265719,0.27394799999999997,0.286618,0.302204,0.322026,0.348057,0.390131,0.484681,0.591733,0.698627,0.795056,0.8772559999999999,0.9420540000000001,0.986523,1.0216800000000001,1.04568
4.3,0.278907,0.28026199999999996,0.288795,0.301471,0.317206,0.336639,0.361837,0.39929899999999996,0.48587,0.593472,0.7024680000000001,0.802928,0.889408,0.959082,1.0094800000000002,1.0460800000000001,1.0723200000000002
4.4,0.294025,0.294995,0.30416200000000004,0.316755,0.33251400000000003,0.351775,0.376081,0.410625,0.487046,0.595046,0.705709,0.809925,0.900663,0.975208,1.0301900000000002,1.07023,1.0990900000000001
4.5,0.30910699999999997,0.31032,0.31951199999999996,0.332222,0.348169,0.36711099999999997,0.39068600000000003,0.423381,0.488404,0.596537,0.708387,0.8160259999999999,0.910997,0.9902660000000001,1.0501099999999999,1.0936,1.12514
4.6000000000000005,0.324701,0.326601,0.335499,0.34858,0.364125,0.382741,0.405704,0.436884,0.49119599999999997,0.597952,0.710667,0.8212659999999999,0.920369,1.00584,1.0689300000000002,1.11625,1.15078
4.7,0.340572,0.34276199999999996,0.35161699999999996,0.364715,0.380245,0.39890200000000003,0.421246,0.451161,0.497588,0.599279,0.712689,0.8258070000000001,0.928854,1.0189000000000001,1.08677,1.1384100000000001,1.17552
