Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,-3.9601099999999996e-05,-5.02217e-05,-4.6470099999999994e-05,-4.88589e-05,-4.28411e-05,-4.53501e-05,-4.57907e-05,-4.23606e-05,-4.51753e-05,-4.03014e-05,-4.37138e-05,-4.23468e-05,-4.0250900000000005e-05,-4.36977e-05,-3.72621e-05,-4.2201000000000005e-05,-3.8435199999999994e-05
0.1,0.024785,0.0249248,0.024957399999999998,0.0249927,0.025024900000000003,0.025032600000000002,0.0251844,0.0251569,0.025157899999999997,0.0251508,0.025150199999999998,0.0251354,0.0251439,0.0251463,0.0251497,0.0251551,0.0251611
0.2,0.0498446,0.0502058,0.0502657,0.0503466,0.0504032,0.0504161,0.050763899999999994,0.0506962,0.0506973,0.0506625,0.0506781,0.050661000000000005,0.050658699999999994,0.0506756,0.0506763,0.0506824,0.050697900000000004
0.30000000000000004,0.0789235,0.0795445,0.0796497,0.0797943,0.07988390000000001,0.07990799999999999,0.0805493,0.080422,0.0804127,0.0803594,0.0803688,0.0803381,0.0803406,0.0803687,0.0803644,0.0803748,0.0803983
0.4,0.113332,0.11430399999999999,0.114434,0.11469800000000001,0.11482,0.11486400000000001,0.115935,0.1157,0.11566299999999999,0.11558800000000001,0.11558299999999999,0.11553200000000001,0.115559,0.115575,0.115559,0.11558299999999999,0.11560799999999999
0.5,0.15274900000000002,0.15412499999999998,0.15432,0.15472,0.154879,0.15493099999999999,0.15655899999999998,0.15621,0.156127,0.156011,0.15601600000000002,0.155965,0.15597699999999998,0.156003,0.155978,0.156017,0.15603399999999998
0.6000000000000001,0.19648,0.198338,0.198635,0.199153,0.199382,0.19944099999999998,0.201742,0.201256,0.20111,0.20093,0.200974,0.200874,0.200901,0.20096799999999998,0.200899,0.200951,0.200966
0.7000000000000001,0.243818,0.246265,0.24665199999999998,0.24732900000000002,0.24761999999999998,0.247697,0.250748,0.250081,0.24989499999999998,0.24965099999999998,0.24970199999999998,0.24959800000000001,0.24963200000000002,0.2497,0.24962600000000001,0.249673,0.249677
0.8,0.294142,0.297248,0.297773,0.298605,0.298981,0.29907399999999995,0.302973,0.30212300000000003,0.30184500000000003,0.30157300000000004,0.301638,0.301498,0.30153599999999997,0.301602,0.301531,0.301568,0.30159600000000003
0.9,0.346929,0.350757,0.351401,0.352464,0.352923,0.35303,0.357802,0.35678400000000005,0.35639899999999997,0.356087,0.356174,0.355999,0.356035,0.356135,0.35604,0.356062,0.35609599999999997
1.0,0.401748,0.40635600000000005,0.407166,0.408438,0.409024,0.40913,0.414831,0.413611,0.413131,0.412791,0.41286300000000004,0.412676,0.4127,0.412807,0.41269,0.412729,0.412769
1.1,0.458298,0.46373600000000004,0.46470300000000003,0.466204,0.466906,0.46702899999999997,0.473728,0.472304,0.471736,0.471305,0.471391,0.471182,0.471229,0.471331,0.47119700000000003,0.471235,0.471282
1.2000000000000002,0.516329,0.522612,0.523757,0.525499,0.5262990000000001,0.526454,0.534194,0.532539,0.531881,0.531372,0.5314789999999999,0.531209,0.5312929999999999,0.531424,0.531255,0.5313180000000001,0.531352
1.3,0.575574,0.582742,0.584094,0.5860639999999999,0.5870139999999999,0.587167,0.5959789999999999,0.594102,0.593346,0.592773,0.592893,0.5926049999999999,0.5926739999999999,0.592817,0.592629,0.592703,0.59274
1.4000000000000001,0.635884,0.6439459999999999,0.645516,0.647736,0.648798,0.648992,0.658881,0.65678,0.655898,0.6552720000000001,0.65544,0.65511,0.655196,0.655354,0.655107,0.655189,0.6552370000000001
1.5,0.697152,0.706071,0.707869,0.710343,0.711523,0.711749,0.722742,0.720425,0.719424,0.718745,0.718888,0.718554,0.718646,0.718819,0.718547,0.718673,0.718669
1.6,0.759255,0.768969,0.7710119999999999,0.773745,0.775083,0.7753410000000001,0.7874369999999999,0.784895,0.783794,0.783064,0.783253,0.782829,0.782942,0.7831319999999999,0.782834,0.78297,0.782959
1.7000000000000002,0.822101,0.832553,0.834828,0.837793,0.839284,0.8395870000000001,0.8528239999999999,0.850018,0.8488330000000001,0.848034,0.848236,0.847811,0.84791,0.84809,0.8477619999999999,0.847928,0.8479209999999999
1.8,0.885681,0.896674,0.899202,0.902451,0.9040549999999999,0.904402,0.918793,0.915764,0.9144650000000001,0.913575,0.913814,0.913361,0.91347,0.913659,0.913294,0.913464,0.913476
1.9000000000000001,0.949844,0.96134,0.96409,0.9675900000000001,0.969341,0.96972,0.98529,0.98199,0.980589,0.9796670000000001,0.9798910000000001,0.9794120000000001,0.9795579999999999,0.979738,0.97934,0.9795450000000001,0.979532
2.0,1.01626,1.02803,1.03098,1.0347600000000001,1.03665,1.03711,1.05376,1.05028,1.04868,1.04772,1.04795,1.04751,1.0476400000000001,1.04776,1.04728,1.04755,1.04761
2.1,1.08103,1.09295,1.09603,1.1001800000000002,1.10211,1.1026799999999999,1.12045,1.1167799999999999,1.11509,1.11401,1.11429,1.1137899999999998,1.1138700000000001,1.11413,1.11357,1.1138599999999999,1.11389
2.2,1.14707,1.15898,1.16225,1.16662,1.16872,1.16929,1.18825,1.1844,1.18252,1.18145,1.18173,1.18112,1.1812,1.18151,1.1809399999999999,1.18123,1.18122
2.3000000000000003,1.21325,1.22522,1.2285300000000001,1.23308,1.2353500000000002,1.23592,1.2560799999999999,1.25194,1.24994,1.24881,1.2490999999999999,1.24854,1.2485899999999999,1.24887,1.24832,1.2486000000000002,1.24865
2.4000000000000004,1.28006,1.2919699999999998,1.29539,1.30016,1.30258,1.30315,1.32443,1.32005,1.3179299999999998,1.31668,1.317,1.31635,1.31653,1.31674,1.31619,1.3165099999999998,1.31653
2.5,1.34704,1.35888,1.36234,1.36725,1.36986,1.37035,1.3928099999999999,1.38817,1.38584,1.3846399999999999,1.38496,1.38427,1.3844,1.3846399999999999,1.3841,1.38443,1.3844599999999998
2.6,1.4144100000000002,1.42631,1.42971,1.43484,1.4375499999999999,1.43806,1.46173,1.45682,1.45441,1.45307,1.45336,1.45269,1.4526599999999998,1.4530999999999998,1.45248,1.45291,1.45293
2.7,1.48203,1.4938900000000002,1.4972500000000002,1.50252,1.50522,1.50581,1.5306600000000001,1.52546,1.5229499999999998,1.52149,1.52183,1.5211000000000001,1.52111,1.52152,1.52096,1.52137,1.52127
2.8000000000000003,1.55001,1.56151,1.56502,1.5704600000000002,1.57332,1.57384,1.59985,1.5943699999999998,1.5917800000000002,1.5902100000000001,1.5906,1.58985,1.58992,1.5903,1.58971,1.5900599999999998,1.5899899999999998
2.9000000000000004,1.61847,1.62978,1.63317,1.63895,1.64178,1.64236,1.6695499999999999,1.6637799999999998,1.6610399999999998,1.65941,1.65981,1.65899,1.65911,1.65947,1.65887,1.6592600000000002,1.65917
3.0,1.68671,1.6980199999999999,1.70148,1.70727,1.7102899999999999,1.71075,1.7392,1.73317,1.73029,1.72854,1.72896,1.72811,1.72828,1.72864,1.72797,1.72837,1.72832
3.1,1.75559,1.76684,1.7703,1.77621,1.7792999999999999,1.77972,1.80936,1.80303,1.80001,1.79824,1.79864,1.79769,1.79791,1.79829,1.7975700000000001,1.79796,1.79791
3.2,1.82443,1.83569,1.83906,1.84515,1.8481800000000002,1.84867,1.8795000000000002,1.8728900000000002,1.86975,1.86782,1.86824,1.86727,1.86748,1.86788,1.86721,1.86755,1.86751
3.3000000000000003,1.89364,1.90478,1.90822,1.91451,1.91745,1.91793,1.94996,1.94308,1.93982,1.93778,1.93827,1.93727,1.93747,1.9379600000000001,1.93725,1.9375,1.93741
3.4000000000000004,1.96291,1.97393,1.9773299999999998,1.98372,1.98672,1.98713,2.0204899999999997,2.0131900000000003,2.00985,2.00779,2.00826,2.0072200000000002,2.00737,2.00796,2.00721,2.0074899999999998,2.00737
3.5,2.03258,2.0435499999999998,2.0468100000000002,2.0533,2.05638,2.05688,2.0914200000000003,2.08381,2.08034,2.07815,2.07871,2.0776000000000003,2.07782,2.0783400000000003,2.07757,2.07789,2.07773
