Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,-0.000139102,-0.000151572,-0.000204262,-0.000224207,-0.000258943,-0.000253382,-0.00027619900000000003,-0.000275656,-0.000291798,-0.000292959,-0.00029893599999999997,-0.000309091,-0.00029877,-0.000316784,-0.000306044,-0.000325328,-0.0003125
0.1,0.008747260000000001,0.0106642,0.0334409,0.049208600000000005,0.0594803,0.0669449,0.0726708,0.0773114,0.0811478,0.08441900000000001,0.0872305,0.0896724,0.0918414,0.0937308,0.0954248,0.0969319,0.0982949
0.2,0.0174157,0.0194521,0.062049400000000005,0.0955314,0.117155,0.13275599999999999,0.144663,0.154286,0.16222999999999999,0.168991,0.17480300000000001,0.179852,0.18431,0.188218,0.191707,0.194827,0.19762800000000003
0.30000000000000004,0.0260168,0.0279339,0.0854068,0.13858499999999999,0.172687,0.197095,0.215639,0.230559,0.24287199999999998,0.25332499999999997,0.262305,0.270108,0.27698399999999995,0.283032,0.28843,0.293307,0.297568
0.4,0.0345878,0.036369099999999994,0.10341800000000001,0.178235,0.226058,0.260023,0.285676,0.30626200000000003,0.32322999999999996,0.337602,0.349976,0.36069599999999996,0.370175,0.378507,0.385943,0.39263200000000004,0.39854799999999996
0.5,0.0431262,0.0447886,0.116508,0.214191,0.277095,0.32138300000000003,0.354699,0.381372,0.40330900000000003,0.421924,0.437948,0.451819,0.46412,0.474925,0.484568,0.493245,0.500964
0.6000000000000001,0.051634400000000004,0.0531778,0.126297,0.246133,0.325644,0.381172,0.422742,0.455992,0.483334,0.506507,0.526473,0.5437960000000001,0.559149,0.5726629999999999,0.584739,0.595591,0.605293
0.7000000000000001,0.0601173,0.0615438,0.134849,0.27381900000000003,0.37150900000000003,0.439289,0.48986799999999997,0.530209,0.5633520000000001,0.591495,0.615745,0.636803,0.655464,0.6719109999999999,0.686652,0.699843,0.7117239999999999
0.8,0.06857490000000001,0.0698907,0.14312799999999998,0.29697300000000004,0.41461200000000004,0.49571999999999994,0.55601,0.6039939999999999,0.6434610000000001,0.67692,0.705776,0.7308479999999999,0.753073,0.7727339999999999,0.7902939999999999,0.806017,0.820211
0.9,0.07700240000000001,0.0781997,0.151363,0.31553400000000004,0.454608,0.550258,0.621032,0.6772440000000001,0.7234389999999999,0.7625919999999999,0.7963650000000001,0.825722,0.851791,0.874806,0.8954,0.9139210000000001,0.930486
1.0,0.0854043,0.0864838,0.159468,0.329696,0.49138100000000007,0.602735,0.684852,0.7498309999999999,0.803233,0.848413,0.887413,0.921322,0.951407,0.977971,1.0032699999999999,1.02472,1.04386
1.1,0.0937848,0.09474700000000001,0.167591,0.340545,0.524513,0.6530210000000001,0.7472559999999999,0.821635,0.882663,0.9342349999999999,0.9786969999999999,1.0188899999999999,1.0532199999999998,1.0835700000000001,1.11074,1.1352,1.157
1.2000000000000002,0.102129,0.102998,0.175682,0.349885,0.5538109999999999,0.700808,0.808146,0.892491,0.961516,1.02137,1.0716,1.1153199999999999,1.15408,1.18837,1.21902,1.24664,1.27128
1.3,0.110462,0.111225,0.183747,0.358543,0.5790599999999999,0.746005,0.8672610000000001,0.96219,1.04115,1.10657,1.16292,1.21187,1.2553,1.29359,1.32802,1.35891,1.3865500000000002
1.4000000000000001,0.11877299999999999,0.11943200000000001,0.191779,0.367084,0.6000610000000001,0.7881910000000001,0.924397,1.03203,1.1185100000000001,1.1913500000000001,1.25395,1.30837,1.35663,1.39918,1.43738,1.47173,1.50244
