Vgs,Vd=0,Vd=0.5,Vd=1,Vd=1.5,Vd=2,Vd=2.5,Vd=3,Vd=3.5,Vd=4,Vd=4.5,Vd=5,Vd=5.5,Vd=6,Vd=6.5,Vd=7,Vd=7.5,Vd=8
0.0,-0.00014384,0.0416621,0.08276700000000001,0.123339,0.16353099999999998,0.20295,0.241957,0.28046499999999996,0.318409,0.35575599999999996,0.392539,0.428773,0.4642,0.49874399999999997,0.532326,0.5648139999999999,0.596167
0.1,-0.000142842,0.041665999999999995,0.08276979999999999,0.123341,0.163538,0.202953,0.241964,0.28046899999999997,0.318409,0.35576599999999997,0.39253299999999997,0.428779,0.4642,0.49875099999999994,0.532349,0.564823,0.596176
0.2,-0.00014100600000000003,0.0417188,0.0828638,0.123475,0.16370400000000002,0.20316099999999998,0.24219700000000002,0.280749,0.31871,0.35608599999999996,0.392869,0.42914199999999997,0.464596,0.499233,0.532892,0.5654,0.596728
0.30000000000000004,-0.00014124000000000002,0.0417711,0.0829406,0.123573,0.163822,0.203286,0.24235500000000001,0.280932,0.318892,0.356296,0.393109,0.42938200000000004,0.46486,0.499526,0.533221,0.565762,0.597104
0.4,-0.00014357499999999998,0.0420343,0.0831803,0.123824,0.164083,0.203569,0.24263099999999999,0.28125,0.319212,0.356625,0.393434,0.429723,0.465217,0.49991399999999997,0.533689,0.566218,0.597592
0.5,-0.000148317,0.043514399999999995,0.0845809,0.125176,0.165342,0.204817,0.243765,0.28261600000000003,0.320357,0.357554,0.394542,0.430634,0.466352,0.501028,0.53489,0.56747,0.59887
0.6000000000000001,-0.000150676,0.0481986,0.0890264,0.12940000000000002,0.169438,0.20874399999999999,0.247881,0.286914,0.324052,0.361379,0.398205,0.43456799999999995,0.46994400000000003,0.504713,0.5385989999999999,0.5713130000000001,0.602678
0.7000000000000001,-0.000153406,0.0574135,0.09812470000000001,0.138553,0.17791300000000002,0.217168,0.25638,0.29435,0.332081,0.369373,0.406103,0.442343,0.47788,0.512497,0.546526,0.579303,0.610835
0.8,-0.000158483,0.0716718,0.11512599999999999,0.152028,0.191762,0.23069599999999998,0.26936899999999997,0.309133,0.34543300000000005,0.382542,0.41955200000000004,0.455629,0.491038,0.525645,0.559869,0.592411,0.624471
0.9,-0.000163009,0.0902601,0.131291,0.169681,0.210196,0.249459,0.287982,0.327129,0.36346399999999995,0.401062,0.437682,0.473465,0.508911,0.543906,0.5775669999999999,0.610726,0.642455
