Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,2.55936e-05,4.6153099999999995e-06,5.67496e-06,6.0230100000000005e-06,6.374620000000001e-05,7.375900000000001e-05,7.57332e-05,7.68562e-05,6.78114e-05,7.93102e-05,5.9289999999999996e-05,6.913609999999999e-05,5.6205699999999996e-05,3.8463099999999994e-05,3.97134e-05,9.346590000000001e-05,2.2043099999999997e-06
0.1,0.0030894,0.00636824,0.0186852,0.0281911,0.0356145,0.041824,0.047144900000000003,0.051820200000000004,0.056022800000000005,0.0598004,0.0631722,0.0662147,0.068959,0.0714376,0.0736802,0.0757212,0.0774854
0.2,0.005493639999999999,0.009794669999999998,0.034064699999999996,0.0536566,0.0689248,0.0815802,0.0923955,0.101865,0.11036699999999999,0.11801,0.124843,0.13098100000000001,0.13655899999999999,0.141602,0.146116,0.15018900000000002,0.153748
0.30000000000000004,0.0077231900000000004,0.0121736,0.0465656,0.07684239999999999,0.100358,0.119707,0.136193,0.150616,0.163489,0.17508,0.185431,0.194779,0.203209,0.21087699999999998,0.21773499999999998,0.223874,0.229294
0.4,0.00992247,0.0144049,0.056235,0.097855,0.13003900000000002,0.156372,0.178732,0.198197,0.215573,0.231235,0.245225,0.25783300000000003,0.26916,0.279512,0.288767,0.297046,0.304344
0.5,0.0121049,0.0166109,0.063111,0.116607,0.157931,0.191541,0.219974,0.244614,0.266721,0.286489,0.30416299999999996,0.320057,0.33446000000000004,0.347459,0.359208,0.369564,0.378931
0.6000000000000001,0.0142706,0.0187983,0.0675087,0.133023,0.183974,0.225194,0.259903,0.28997700000000004,0.316807,0.340813,0.362271,0.381587,0.399037,0.414808,0.42904,0.441796,0.453028
0.7000000000000001,0.016422700000000002,0.0209723,0.0703982,0.146992,0.20815699999999998,0.257303,0.298548,0.33405,0.365862,0.39419,0.419559,0.442359,0.462963,0.481591,0.49841399999999997,0.513481,0.526744
0.8,0.0185612,0.023127400000000003,0.0727661,0.15843300000000002,0.230377,0.28782800000000003,0.335856,0.377198,0.41397100000000003,0.44676299999999997,0.47605,0.502448,0.526249,0.547863,0.567316,0.584802,0.600262
0.9,0.0206852,0.0252656,0.0750349,0.16727499999999998,0.250548,0.31672900000000004,0.371783,0.419041,0.461009,0.498348,0.531759,0.5618249999999999,0.588882,0.613637,0.635855,0.655785,0.673447
1.0,0.0227957,0.027390699999999997,0.0772582,0.173632,0.268611,0.343903,0.406288,0.45977700000000005,0.507027,0.5490659999999999,0.586688,0.6205269999999999,0.6511070000000001,0.678505,0.703844,0.726498,0.7464550000000001
