Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,3.30891e-05,4.81416e-06,5.06784e-05,6.509489999999999e-06,6.714170000000001e-05,7.998e-05,8.27116e-05,8.9798e-05,8.358169999999999e-05,8.741450000000001e-05,8.08292e-05,8.26388e-05,7.38844e-05,4.4863399999999995e-05,5.12313e-05,1.65319e-05,9.20383e-05
0.1,0.0031054,0.00638615,0.018665099999999997,0.028269600000000002,0.0357164,0.041965699999999995,0.0473066,0.0520023,0.0561915,0.0599418,0.0633072,0.0663634,0.0691262,0.0716166,0.0738654,0.0758513,0.0776695
0.2,0.00551266,0.00982286,0.0340863,0.053794800000000004,0.0691153,0.0818398,0.0926911,0.102219,0.110681,0.118267,0.125117,0.13127899999999998,0.136867,0.141933,0.14647400000000002,0.15053,0.154105
0.30000000000000004,0.00774702,0.0122078,0.0466057,0.07703729999999999,0.100625,0.120084,0.136619,0.151089,0.163931,0.175442,0.185818,0.195184,0.203675,0.211359,0.21825,0.224412,0.229821
0.4,0.00995202,0.014445,0.056313600000000005,0.0981002,0.130381,0.15685300000000002,0.17927099999999999,0.198844,0.21618099999999998,0.231718,0.245704,0.25834399999999996,0.269797,0.28014300000000003,0.289447,0.297765,0.305064
0.5,0.0121396,0.0166543,0.0632044,0.11690500000000001,0.158343,0.192128,0.22063200000000002,0.24545699999999998,0.267401,0.287052,0.304745,0.320718,0.33519499999999997,0.34828000000000003,0.360035,0.370564,0.379806
0.6000000000000001,0.014311800000000001,0.018847100000000002,0.0676269,0.13336,0.184466,0.225878,0.260687,0.29091799999999995,0.31760700000000003,0.341486,0.36294400000000004,0.382336,0.399902,0.41578699999999996,0.430056,0.442846,0.454096
0.7000000000000001,0.0164699,0.0210208,0.07049419999999999,0.147368,0.208681,0.25807599999999997,0.299417,0.335232,0.366791,0.394989,0.420333,0.443224,0.463966,0.48272099999999996,0.49955400000000005,0.5146900000000001,0.528009
0.8,0.018613,0.023180199999999998,0.07286720000000001,0.158836,0.23095000000000002,0.2887,0.33683399999999997,0.378408,0.414982,0.447625,0.476935,0.503427,0.527427,0.5491429999999999,0.568664,0.58617,0.601648
0.9,0.020743200000000003,0.025321600000000003,0.07514,0.167732,0.251148,0.31767900000000004,0.372862,0.42039,0.462114,0.49932600000000005,0.532717,0.5629190000000001,0.590269,0.615036,0.637324,0.657333,0.675027
