Vgs,Vd=0,Vd=0.5,Vd=1,Vd=1.5,Vd=2,Vd=2.5,Vd=3,Vd=3.5,Vd=4,Vd=4.5,Vd=5,Vd=5.5,Vd=6,Vd=6.5,Vd=7,Vd=7.5,Vd=8
0.0,1.2482099999999999e-05,0.0201442,0.0396486,0.058968,0.0780849,0.0969734,0.115676,0.134222,0.15254600000000001,0.170716,0.188703,0.206515,0.22415200000000002,0.241625,0.258969,0.276119,0.29308999999999996
0.1,1.25237e-05,0.020141,0.0396541,0.058977800000000004,0.0780969,0.0969874,0.115688,0.134237,0.15256899999999998,0.170731,0.188727,0.20654199999999998,0.22417800000000002,0.241677,0.25899700000000003,0.276129,0.293123
0.2,1.2189000000000001e-05,0.020205300000000002,0.0397629,0.0591238,0.0782833,0.09720119999999999,0.115939,0.13448400000000002,0.152872,0.17105700000000001,0.189079,0.20687599999999998,0.22458499999999998,0.24211100000000002,0.25945,0.276625,0.293627
0.30000000000000004,1.2056000000000001e-05,0.020321000000000002,0.0399146,0.0593072,0.0784956,0.0974463,0.116214,0.134802,0.153191,0.17141199999999998,0.18945299999999998,0.207326,0.224996,0.242535,0.259918,0.277114,0.294157
0.4,1.32338e-05,0.0210384,0.040751199999999994,0.060229500000000005,0.0795574,0.0985704,0.117355,0.136023,0.154492,0.17275,0.190893,0.20878,0.226631,0.24414199999999997,0.261601,0.27884200000000003,0.29596
0.5,1.43796e-05,0.0241395,0.0441739,0.0638312,0.0833758,0.103575,0.120846,0.140338,0.158845,0.17725,0.195476,0.21353,0.231378,0.24911600000000003,0.26666199999999995,0.28409300000000004,0.301348
0.6000000000000001,1.65335e-05,0.0316648,0.052361899999999996,0.0726411,0.0918567,0.111668,0.130486,0.149492,0.168685,0.185786,0.20508300000000002,0.223277,0.241293,0.259234,0.27696699999999996,0.294564,0.312144
0.7000000000000001,1.5628e-05,0.0449152,0.0658525,0.0864285,0.109511,0.12628499999999998,0.145635,0.164545,0.183513,0.20213699999999998,0.220756,0.239417,0.257691,0.275567,0.293446,0.311202,0.329262
0.8,1.69987e-05,0.06404950000000001,0.0856692,0.110378,0.126975,0.14707800000000001,0.166576,0.185947,0.204902,0.22389099999999998,0.24263200000000001,0.261995,0.27963899999999997,0.297972,0.316268,0.33455799999999997,0.35238400000000003
0.9,1.52943e-05,0.0881327,0.115785,0.13242199999999998,0.152988,0.173703,0.193275,0.212802,0.232271,0.25149299999999997,0.270148,0.289619,0.307834,0.323139,0.34546899999999997,0.363878,0.38304499999999997
1.0,1.1287899999999999e-05,0.120864,0.141797,0.163396,0.184666,0.205973,0.22605499999999998,0.245335,0.265323,0.284374,0.303601,0.32264400000000004,0.34210399999999996,0.36089299999999996,0.379838,0.39911599999999997,0.41829
1.1,-1.27531e-06,0.14497,0.17761400000000002,0.20013,0.22164,0.24458,0.264448,0.28347700000000003,0.303355,0.322764,0.34233,0.36177699999999996,0.381149,0.400567,0.420447,0.440006,0.460063
