Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,0.000633613,0.000133684,-3.8106100000000004e-05,-3.66951e-05,-5.6706499999999997e-05,-4.45375e-05,-6.2956e-05,-6.860199999999999e-05,-7.47679e-05,-0.00010576300000000001,-9.478419999999999e-05,-0.000131885,-0.00012835300000000002,-0.000145343,-0.000167238,-0.000173318,-0.000207831
0.1,0.00858579,0.00813758,0.0167628,0.0274727,0.0370241,0.0456959,0.0536861,0.061123000000000004,0.0681281,0.0747202,0.0809782,0.08671100000000001,0.0920542,0.0969048,0.101189,0.104306,0.107127
0.2,0.015674800000000003,0.0150791,0.0307087,0.0522894,0.0716202,0.0891286,0.10523400000000001,0.12022400000000001,0.134331,0.147651,0.160228,0.17181,0.18260600000000002,0.19242599999999999,0.20114100000000001,0.207595,0.213251
0.30000000000000004,0.0225279,0.0219002,0.0421722,0.0746178,0.103952,0.130472,0.154797,0.17744200000000002,0.198744,0.218862,0.23784000000000002,0.255399,0.271744,0.28665599999999997,0.299912,0.309907,0.318727
0.4,0.029389,0.0287349,0.051580299999999996,0.0945574,0.134106,0.169827,0.202538,0.232957,0.26154900000000003,0.288548,0.314015,0.33768200000000004,0.359692,0.379778,0.397709,0.41147900000000004,0.423376
0.5,0.0362769,0.0356066,0.059558900000000005,0.112112,0.162062,0.207182,0.24841000000000002,0.286729,0.3227,0.35667,0.38871100000000003,0.418566,0.446315,0.47169300000000003,0.494394,0.5120739999999999,0.527211
0.6000000000000001,0.0431874,0.0424959,0.06684839999999999,0.127299,0.18780000000000002,0.242512,0.292433,0.338755,0.382222,0.423228,0.46192500000000003,0.49804600000000004,0.5316369999999999,0.5623959999999999,0.589988,0.6114970000000001,0.63027
0.7000000000000001,0.0501199,0.049398899999999996,0.0739339,0.14019299999999998,0.21132099999999998,0.275805,0.334576,0.38903800000000005,0.44008699999999995,0.488237,0.5336740000000001,0.576124,0.6156440000000001,0.651915,0.6844349999999999,0.71019,0.731825
0.8,0.057068499999999994,0.056315199999999996,0.0809788,0.15101599999999998,0.232565,0.30705800000000005,0.374848,0.43757799999999997,0.49633299999999997,0.551705,0.603963,0.6528280000000001,0.69836,0.740224,0.777819,0.808222,0.833361
0.9,0.0640264,0.0632321,0.08802220000000001,0.16014699999999998,0.251546,0.336206,0.41317600000000004,0.484318,0.5508759999999999,0.613561,0.672711,0.7280760000000001,0.779694,0.827244,0.870007,0.904645,0.933467
