Vgs,Vd=0,Vd=0.5,Vd=1,Vd=1.5,Vd=2,Vd=2.5,Vd=3,Vd=3.5,Vd=4,Vd=4.5,Vd=5,Vd=5.5,Vd=6,Vd=6.5,Vd=7,Vd=7.5,Vd=8
0.0,0.00023816200000000001,0.046526500000000005,0.0937414,0.141727,0.190134,0.23874700000000001,0.287463,0.336177,0.384726,0.433031,0.481132,0.5289039999999999,0.576383,0.6235550000000001,0.670381,0.716849,0.762884
0.1,0.000236894,0.0465297,0.0937436,0.141725,0.19014499999999998,0.238757,0.287466,0.33619200000000005,0.384742,0.43304,0.48114799999999996,0.528919,0.576398,0.623569,0.6703899999999999,0.7168720000000001,0.7629079999999999
0.2,0.00024003800000000004,0.0465735,0.09382360000000001,0.141836,0.19028799999999998,0.238924,0.287667,0.33641600000000005,0.384988,0.43332,0.481448,0.529241,0.576758,0.6239709999999999,0.670838,0.717344,0.7634029999999999
0.30000000000000004,0.000239832,0.046606600000000005,0.0938773,0.141916,0.19038400000000003,0.239036,0.28780100000000003,0.336565,0.38516,0.433513,0.481655,0.5294829999999999,0.5770190000000001,0.624246,0.671151,0.717693,0.7638010000000001
0.4,0.000237606,0.0466773,0.0939678,0.142018,0.19050499999999998,0.239181,0.28795699999999996,0.33674600000000005,0.385356,0.433736,0.481908,0.529758,0.57733,0.624598,0.671541,0.718136,0.764308
0.5,0.00023860599999999999,0.0469876,0.0942441,0.142287,0.190786,0.239458,0.28825,0.337068,0.385684,0.434097,0.482302,0.5301769999999999,0.577797,0.625127,0.6721210000000001,0.718796,0.764989
0.6000000000000001,0.00024092999999999999,0.0480151,0.09520110000000001,0.143154,0.19162300000000002,0.24027400000000002,0.28907,0.337861,0.38652499999999995,0.434958,0.483175,0.531112,0.578793,0.626135,0.6731699999999999,0.719854,0.766105
0.7000000000000001,0.00024275500000000002,0.050426,0.0975057,0.14535399999999998,0.193764,0.242315,0.29108,0.33986900000000003,0.38852899999999996,0.437046,0.483431,0.533169,0.5808770000000001,0.628189,0.675265,0.721975,0.7681819999999999
0.8,0.000239514,0.054638200000000005,0.10254,0.149414,0.197776,0.24621099999999999,0.29499000000000003,0.34371599999999997,0.39228100000000005,0.440731,0.48343200000000003,0.5369170000000001,0.584642,0.632011,0.67904,0.725881,0.771955
0.9,0.00023100399999999999,0.060742300000000006,0.10767,0.155418,0.203691,0.25219400000000003,0.300945,0.349549,0.39812400000000003,0.446688,0.483434,0.542786,0.5903959999999999,0.63778,0.684793,0.7314860000000001,0.777661
1.0,0.00023283800000000002,0.0680938,0.11576,0.163575,0.212084,0.260446,0.30885999999999997,0.357623,0.40607499999999996,0.454764,0.48343,0.550936,0.598234,0.645691,0.692796,0.739318,0.7855190000000001
1.1,0.000231974,0.0759819,0.12569799999999998,0.17370999999999998,0.221969,0.270324,0.31895399999999996,0.367581,0.416176,0.46367,0.48343200000000003,0.560666,0.608443,0.6559130000000001,0.702781,0.749387,0.7955749999999999
1.2000000000000002,0.000233639,0.0838297,0.13766799999999998,0.185512,0.234156,0.282509,0.330884,0.379878,0.42809800000000003,0.47659,0.48343,0.572654,0.620375,0.667702,0.7148680000000001,0.76142,0.807379
1.3,0.00023162400000000002,0.0909156,0.151258,0.199388,0.24793500000000002,0.296836,0.345176,0.39385499999999996,0.442596,0.49079799999999996,0.483431,0.587471,0.634818,0.682419,0.729116,0.776118,0.8220010000000001
1.4000000000000001,0.00022891800000000002,0.09741709999999999,0.165615,0.214815,0.263587,0.312404,0.361106,0.40972,0.458339,0.50674,0.500578,0.6030840000000001,0.650987,0.698605,0.7453409999999999,0.792078,0.8379970000000001
1.5,0.000225454,0.104587,0.181219,0.232241,0.281856,0.33073400000000003,0.378857,0.428045,0.47649600000000003,0.5250269999999999,0.566768,0.621651,0.669386,0.71656,0.7635059999999999,0.810686,0.856558
1.6,0.000228376,0.109047,0.196271,0.251932,0.30082200000000003,0.349669,0.398322,0.447296,0.49620299999999995,0.5448109999999999,0.5937600000000001,0.6411500000000001,0.689024,0.7364710000000001,0.7834530000000001,0.830266,0.8772260000000001
1.7000000000000002,0.000224494,0.114114,0.210383,0.272323,0.321729,0.370452,0.41989000000000004,0.468437,0.517631,0.565877,0.6143719999999999,0.6626209999999999,0.710471,0.7550910000000001,0.805439,0.852815,0.898471
1.8,0.00022248099999999999,0.119006,0.22419,0.293124,0.343651,0.393351,0.44275899999999996,0.491845,0.5409600000000001,0.58924,0.6375919999999999,0.686038,0.733813,0.781517,0.828765,0.8764219999999999,0.922022
1.9000000000000001,0.000222556,0.123272,0.236547,0.315139,0.367564,0.41688800000000004,0.466637,0.5160440000000001,0.564851,0.613453,0.6620050000000001,0.7107020000000001,0.758604,0.806124,0.853316,0.900821,0.947117
2.0,0.000218843,0.127324,0.24865199999999998,0.33719400000000005,0.392913,0.443208,0.493219,0.5419970000000001,0.591932,0.639958,0.688903,0.737926,0.7849769999999999,0.833435,0.8804639999999999,0.928013,0.9745360000000001
2.1,0.00021953,0.131154,0.25864699999999996,0.359055,0.420164,0.47078400000000004,0.520079,0.570341,0.616139,0.6684030000000001,0.716487,0.7652479999999999,0.813383,0.860907,0.9086489999999999,0.9565720000000001,1.00981
2.2,0.000218545,0.13474799999999998,0.270971,0.379395,0.447789,0.49872999999999995,0.550015,0.599031,0.6482,0.697712,0.7460680000000001,0.795218,0.842624,0.88899,0.93815,0.9855980000000001,1.0344799999999998
2.3000000000000003,0.000221685,0.138062,0.280447,0.398842,0.476053,0.528037,0.5789000000000001,0.628435,0.678157,0.727977,0.776284,0.826219,0.873325,0.920861,0.968797,1.0241799999999999,1.06444
2.4000000000000004,0.000221757,0.141375,0.29002599999999995,0.417412,0.503942,0.5590630000000001,0.6104609999999999,0.660224,0.711473,0.759908,0.808182,0.856838,0.905283,0.953484,1.0093,1.05047,1.09798
2.5,0.00021940299999999999,0.14436200000000002,0.299366,0.436251,0.532825,0.59152,0.644334,0.693947,0.743699,0.793358,0.842823,0.891485,0.9392769999999999,0.9873029999999999,1.03711,1.08456,1.13205
2.6,0.000224049,0.147219,0.30791,0.452453,0.560301,0.62468,0.677338,0.7262660000000001,0.778056,0.82789,0.876756,0.92564,0.973996,1.03067,1.07299,1.11969,1.16697
2.7,0.000215396,0.150083,0.31628500000000004,0.468626,0.5860070000000001,0.658821,0.7124590000000001,0.763632,0.8141039999999999,0.863911,0.9131159999999999,0.961865,1.0188700000000002,1.06063,1.10795,1.15615,1.20468
2.8000000000000003,0.00021647,0.152566,0.323922,0.484419,0.610428,0.692583,0.748806,0.800176,0.850886,0.9001979999999999,0.949572,1.0079,1.0486,1.09692,1.14519,1.1935,1.24224
2.9000000000000004,0.000213901,0.154908,0.331442,0.49893400000000004,0.6345120000000001,0.7269410000000001,0.779873,0.838397,0.888763,0.938917,0.988332,1.03908,1.08742,1.13595,1.18445,1.23217,1.28115
3.0,0.000215532,0.157509,0.338967,0.513151,0.658148,0.76066,0.823921,0.8773610000000001,0.928647,0.978741,1.03768,1.08051,1.12779,1.17636,1.2243899999999999,1.27274,1.3182800000000001
3.1,0.000214906,0.159807,0.34602,0.526717,0.680307,0.7937219999999999,0.8632200000000001,0.9175439999999999,0.969038,1.02897,1.07087,1.1196599999999999,1.16903,1.2174099999999999,1.26637,1.31393,1.36198
3.2,0.000215417,0.161992,0.352495,0.539842,0.701532,0.8248650000000001,0.902497,0.958813,1.0198500000000001,1.06254,1.11281,1.16174,1.21088,1.25962,1.30788,1.35601,1.40483
3.3000000000000003,0.000211771,0.16409500000000002,0.358896,0.5523859999999999,0.721745,0.85441,0.941469,0.999515,1.0536,1.10639,1.15514,1.20655,1.25394,1.30222,1.35067,1.39906,1.44775
3.4000000000000004,0.00021231400000000001,0.166051,0.365143,0.562999,0.7414980000000001,0.882827,0.9801829999999999,1.05257,1.09697,1.14923,1.19908,1.24876,1.29788,1.34708,1.39543,1.44384,1.49263
3.5,0.000212353,0.168143,0.371237,0.576417,0.760747,0.9087019999999999,1.02754,1.08767,1.14218,1.19414,1.24525,1.29136,1.3440100000000001,1.39317,1.44105,1.48964,1.53776
3.6,0.000212498,0.170048,0.377076,0.587877,0.779064,0.937991,1.0571300000000001,1.13302,1.18736,1.24044,1.29047,1.34089,1.39015,1.43944,1.488,1.53606,1.58413
3.7,0.000209572,0.171886,0.382938,0.599261,0.7970400000000001,0.964519,1.09281,1.17757,1.2353100000000001,1.2870100000000002,1.3378999999999999,1.3886,1.43901,1.48686,1.5353,1.58367,1.63337
3.8000000000000003,0.000211115,0.173644,0.38831899999999997,0.609564,0.8139609999999999,0.989712,1.12489,1.22038,1.27995,1.33385,1.3856300000000001,1.4363100000000002,1.48627,1.53449,1.5840100000000001,1.63182,1.6823299999999999
3.9000000000000004,0.000211466,0.17535399999999998,0.39359900000000003,0.619964,0.830751,1.0198099999999999,1.16035,1.2630199999999998,1.32813,1.38272,1.4342199999999998,1.48602,1.53555,1.58429,1.63304,1.68202,1.7296399999999998
4.0,0.000209669,0.17702700000000002,0.39803499999999997,0.630325,0.8472189999999999,1.03891,1.1931100000000001,1.3055,1.37868,1.43403,1.48515,1.5363900000000001,1.58684,1.63551,1.68461,1.73278,1.78168
4.1000000000000005,0.000203898,0.17864000000000002,0.403839,0.63993,0.8628210000000001,1.06213,1.22475,1.34609,1.42416,1.48315,1.5348499999999998,1.58737,1.63756,1.6867699999999999,1.73518,1.78334,1.8343299999999998
4.2,0.00021207,0.18022200000000002,0.408682,0.6498120000000001,0.878856,1.08382,1.25493,1.38631,1.4739799999999998,1.53448,1.58697,1.6394300000000002,1.68997,1.7390400000000001,1.7881399999999998,1.83632,1.88484
4.3,0.00020662,0.181743,0.41357,0.658757,0.893556,1.1052499999999998,1.2848300000000001,1.4246,1.52184,1.5849099999999998,1.6394300000000002,1.69196,1.7427300000000001,1.79312,1.84382,1.8906800000000001,1.93888
4.4,0.000205892,0.183199,0.41802799999999996,0.6677960000000001,0.907934,1.12646,1.31281,1.46253,1.56796,1.6369,1.6926700000000001,1.7452100000000002,1.79729,1.8464,1.89549,1.93662,1.99314
4.5,0.000201477,0.18462099999999998,0.422551,0.676664,0.922105,1.14677,1.3407,1.49908,1.61419,1.6899899999999999,1.7465,1.79985,1.8512,1.9012499999999999,1.95114,1.99927,2.04779
4.6000000000000005,0.00020354000000000002,0.18601600000000001,0.426906,0.685256,0.9355910000000001,1.16648,1.36707,1.53377,1.65913,1.74129,1.80224,1.85476,1.90586,1.95708,2.0056000000000003,2.0545400000000003,2.10322
4.7,0.000196942,0.187398,0.431266,0.693823,0.949223,1.1857300000000002,1.39405,1.56832,1.70357,1.79397,1.85631,1.91101,1.9631800000000001,2.01467,2.06501,2.11221,2.16041
4.800000000000001,0.000203315,0.188665,0.43542000000000003,0.701702,0.962256,1.20423,1.41887,1.60057,1.7440000000000002,1.84462,1.91043,1.9787,2.01997,2.0706499999999997,2.1200799999999997,2.16962,2.21795
4.9,0.00020268,0.18998800000000002,0.439658,0.709796,0.97488,1.2228199999999998,1.44408,1.63035,1.7852899999999998,1.89631,1.9686399999999997,2.02543,2.0794099999999998,2.12912,2.1794100000000003,2.22856,2.27692
5.0,0.000204409,0.191266,0.44353,0.717656,0.9873989999999999,1.24084,1.46804,1.66561,1.82588,1.94485,2.0235499999999997,2.08287,2.1364,2.18952,2.23855,2.28736,2.3363400000000003
5.1000000000000005,0.00019577,0.192434,0.447429,0.72521,0.9994879999999999,1.25819,1.4915,1.69528,1.8632600000000001,1.99255,2.0781699999999996,2.14003,2.19428,2.24756,2.29757,2.3466099999999996,2.39557
5.2,0.000201171,0.19365300000000002,0.451343,0.732951,1.0150599999999999,1.2756,1.51527,1.72564,1.90187,2.03839,2.13417,2.20052,2.25438,2.30758,2.35855,2.40903,2.45838
5.300000000000001,0.000197467,0.194766,0.454906,0.73993,1.0245,1.29214,1.53674,1.75433,1.93874,2.08379,2.1885,2.25811,2.31527,2.36867,2.41903,2.46949,2.51702
5.4,0.000198367,0.195909,0.458624,0.747116,1.03605,1.30847,1.5590899999999999,1.78272,1.97393,2.13002,2.24226,2.3173999999999997,2.37788,2.43032,2.4815,2.53061,2.5803100000000003
5.5,0.00019734199999999998,0.197022,0.46223,0.754087,1.04729,1.3246499999999999,1.58139,1.81061,2.00972,2.17158,2.29457,2.3768700000000003,2.43726,2.49282,2.5454000000000003,2.59592,2.6437
5.6000000000000005,0.000199469,0.198075,0.46561600000000003,0.760826,1.0576699999999999,1.33982,1.60127,1.83745,2.04226,2.21272,2.34431,2.4354099999999996,2.49821,2.55481,2.60625,2.65811,2.70667
5.7,0.000197675,0.199121,0.46906299999999995,0.76766,1.0684799999999999,1.35524,1.62214,1.86403,2.07604,2.25588,2.39477,2.49316,2.56152,2.61766,2.67089,2.7218,2.7729500000000002
5.800000000000001,0.00019558000000000002,0.200146,0.472408,0.774133,1.07912,1.36882,1.64193,1.88963,2.1093,2.29366,2.44219,2.54982,2.6220000000000003,2.68077,2.73554,2.78634,2.8353900000000003
5.9,0.000194818,0.201142,0.475713,0.780793,1.08946,1.38463,1.6619899999999999,1.91509,2.14009,2.33292,2.4896,2.60641,2.68623,2.7457599999999998,2.79985,2.85223,2.90315
6.0,0.000198705,0.202122,0.47882,0.787059,1.09952,1.39946,1.6810399999999999,1.9397900000000001,2.1717400000000002,2.37168,2.53539,2.66093,2.74776,2.8117099999999997,2.86703,2.91809,2.96921
6.1000000000000005,0.00019168,0.203097,0.481955,0.793091,1.10898,1.413,1.6997200000000001,1.9641099999999998,2.20155,2.40818,2.5797,2.7134300000000002,2.8090900000000003,2.87459,2.932,2.9836300000000002,3.03405
6.2,0.00019269,0.204023,0.485047,0.7991609999999999,1.1190200000000001,1.42734,1.7182899999999999,1.9884899999999999,2.2311900000000002,2.4443,2.62404,2.7662,2.86891,2.93967,2.99974,3.0508599999999997,3.10189
