Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,0.00021813100000000002,0.000215586,0.000194937,0.00019002300000000002,0.000186613,0.00016775,0.00018418900000000002,0.00015268199999999999,0.000182792,0.000151034,0.00016492700000000002,0.000150828,0.00016058,0.00016414699999999999,0.00014622299999999999,0.000171768,0.000141716
0.1,0.00938567,0.009754200000000001,0.0168951,0.0225353,0.0261319,0.0286263,0.0305493,0.032002,0.033255,0.0342325,0.0351247,0.035856099999999995,0.036510400000000005,0.037094,0.037562099999999994,0.0380391,0.0383848
0.2,0.0186276,0.018987800000000003,0.0322268,0.0441086,0.051598899999999996,0.0568087,0.0607638,0.0638115,0.0663769,0.0684598,0.0702934,0.0718444,0.0732112,0.07442130000000001,0.0754421,0.076409,0.0771987
0.30000000000000004,0.027883400000000003,0.0282039,0.0460183,0.0648656,0.0768056,0.0851716,0.0915429,0.0965323,0.100743,0.104239,0.10727300000000001,0.109907,0.112219,0.114282,0.116043,0.11769,0.11908099999999999
0.4,0.0371996,0.0374618,0.058306500000000004,0.0849495,0.10218999999999999,0.114411,0.12382800000000001,0.13131800000000002,0.137616,0.14294700000000002,0.14758,0.151626,0.155211,0.158387,0.161183,0.16373200000000002,0.16598900000000003
0.5,0.0465538,0.0467789,0.0692347,0.104355,0.127824,0.144675,0.157715,0.16825,0.177109,0.184675,0.19128499999999998,0.19707,0.20221799999999998,0.206806,0.210874,0.214568,0.21787499999999999
0.6000000000000001,0.0559445,0.056128000000000004,0.0791841,0.12284899999999999,0.153493,0.175704,0.192956,0.206989,0.218836,0.22900500000000001,0.237907,0.24577600000000002,0.25276299999999996,0.259026,0.264598,0.26966700000000005,0.274202
0.7000000000000001,0.0653669,0.06551240000000001,0.0886777,0.14018599999999998,0.178891,0.20712899999999998,0.229137,0.24711,0.262311,0.27544,0.28696499999999997,0.297158,0.306253,0.314407,0.321708,0.328361,0.334291
0.8,0.0748249,0.0749219,0.0980573,0.15613700000000003,0.203716,0.238617,0.26586699999999996,0.288209,0.30713399999999996,0.32351,0.337945,0.350713,0.362137,0.37241,0.381623,0.390003,0.397554
0.9,0.0843108,0.0843643,0.107432,0.170516,0.227611,0.269805,0.302787,0.329874,0.352851,0.37278399999999995,0.390336,0.405932,0.419915,0.432482,0.443794,0.45408200000000004,0.463347
1.0,0.0938258,0.0938293,0.116828,0.183309,0.25038099999999996,0.300454,0.339631,0.37183000000000005,0.399138,0.422912,0.443837,0.46245200000000003,0.47918299999999997,0.494217,0.50781,0.520147,0.5312990000000001
1.1,0.103369,0.103329,0.126258,0.194727,0.271776,0.330326,0.376152,0.41382,0.445788,0.473588,0.498106,0.519962,0.539622,0.557295,0.5732740000000001,0.58783,0.600972
1.2000000000000002,0.11294900000000001,0.112861,0.135719,0.205187,0.291614,0.359216,0.412124,0.45560300000000004,0.49249099999999996,0.524594,0.552926,0.578213,0.600931,0.621412,0.6399370000000001,0.656807,0.67206
1.3,0.12255400000000001,0.12242199999999999,0.14521599999999998,0.215199,0.309749,0.386947,0.447384,0.496988,0.539103,0.5757270000000001,0.608063,0.636906,0.6628769999999999,0.6863159999999999,0.7075020000000001,0.726808,0.744298
