Vds,Vg=0,Vg=0.5,Vg=1,Vg=1.5,Vg=2,Vg=2.5,Vg=3,Vg=3.5,Vg=4,Vg=4.5,Vg=5,Vg=5.5,Vg=6,Vg=6.5,Vg=7,Vg=7.5,Vg=8
0.0,-3.61162e-06,-3.6861800000000003e-06,-1.18248e-05,-1.3833499999999999e-05,-1.50491e-05,-1.635e-05,-1.6432199999999998e-05,-1.71069e-05,-1.74373e-05,-1.77613e-05,-1.80245e-05,-1.82865e-05,-1.82936e-05,-1.8943200000000002e-05,-1.90827e-05,-1.89063e-05,-1.89954e-05
0.1,-2.2785e-06,4.24242e-06,0.00367804,0.00687472,0.00873329,0.0100558,0.0107644,0.0113837,0.0118265,-5.94281e-05,0.0127858,0.0131173,0.0133954,0.0136341,0.0138307,-8.29252e-05,-5.81955e-05
0.2,-8.09067e-07,0.00036692,0.006926949999999999,0.0136232,0.017626,0.020614800000000003,0.0222506,0.023752099999999998,0.0247925,0.0263806,0.0272266,0.0280095,0.0288735,0.029436300000000002,0.029977200000000002,0.0304823,0.030882700000000003
0.30000000000000004,2.49611e-07,0.00059553,0.00959845,0.0203915,0.027133900000000002,0.0323597,0.0353719,0.0382244,0.040104600000000004,0.0431927,0.0450278,0.0464276,0.048124,0.0492844,0.0504306,0.0514555,0.052309299999999996
0.4,0.00036669299999999997,0.000774036,0.0116444,0.027001,0.037066800000000004,0.0451291,0.049879400000000004,0.0544426,0.0573983,0.062382299999999995,0.0653362,0.0677755,0.0704648,0.07248439999999999,0.07442599999999999,0.07612189999999999,0.0775987
0.5,0.000426001,0.0008548469999999999,0.012988300000000001,0.0331412,0.0469988,0.0582671,0.06506759999999999,0.0717528,0.0758383,0.0830831,0.0874196,0.0911478,0.0948681,0.0979124,0.100679,0.103174,0.105468
0.6000000000000001,0.000446481,0.000896441,0.0136968,0.0385807,0.0567827,0.0715056,0.080637,0.08956080000000001,0.09500660000000001,0.10465400000000001,0.110565,0.115654,0.120664,0.124709,0.128472,0.13188,0.13495000000000001
0.7000000000000001,0.000468655,0.0009410590000000001,0.0141825,0.0433621,0.06614450000000001,0.0846896,0.09632740000000001,0.107656,0.11455000000000001,0.126798,0.13418999999999998,0.140894,0.147216,0.15256499999999998,0.157123,0.161606,0.165573
0.8,0.000491803,0.0009893579999999999,0.0146151,0.0473719,0.07497039999999999,0.09761460000000001,0.111997,0.125848,0.134195,0.149254,0.157536,0.16680899999999999,0.174288,0.180897,0.18663,0.19205399999999997,0.196963
0.9,0.000517527,0.0010390500000000001,0.0149856,0.050591399999999995,0.08285830000000001,0.109964,0.127281,0.14392,0.153841,0.171833,0.18354499999999999,0.192141,0.201822,0.209623,0.216443,0.222941,0.228886
