Vgs,Vd=0,Vd=0.5,Vd=1,Vd=1.5,Vd=2,Vd=2.5,Vd=3,Vd=3.5,Vd=4,Vd=4.5,Vd=5,Vd=5.5,Vd=6,Vd=6.5,Vd=7,Vd=7.5,Vd=8
0.0,-3.29746e-06,0.00043111800000000003,0.000562347,0.000783326,0.00110132,0.00152345,0.00206296,0.00269542,0.00337678,0.00414133,0.00495333,0.00579032,0.00667328,0.00759397,0.0085402,0.00961504,0.010535300000000001
0.1,-3.53698e-06,0.000434969,0.000562987,0.000787423,0.00110355,0.00152747,0.00206392,0.0026879399999999998,0.00338113,0.00414576,0.00495373,0.00579998,0.00668102,0.00760144,0.00855765,0.009572899999999999,0.0105103
0.2,-3.53697e-06,0.000448382,0.0005834400000000001,0.000810936,0.00113571,0.00156712,0.00212207,0.00278195,0.00346792,0.00424449,0.00508594,0.00592674,0.00683665,0.00776663,0.00874729,0.009831550000000001,0.0107466
0.30000000000000004,-3.2974400000000002e-06,0.000473594,0.000614537,0.0008486230000000001,0.00118706,0.00164456,0.00220403,0.00287889,0.0035894100000000003,0.00437723,0.00520972,0.006082509999999999,0.00701541,0.007970660000000001,0.00894335,0.0103878,0.0110145
0.4,-3.3165e-06,0.0005507520000000001,0.000707824,0.000986989,0.0013621,0.00183474,0.0024311899999999997,0.00318366,0.00385427,0.004698,0.00558529,0.00645321,0.007414909999999999,0.00840457,0.00947913,0.010927800000000001,0.011645899999999999
0.5,-3.66124e-06,0.0008238729999999999,0.0011034699999999998,0.0014519700000000001,0.00183541,0.00234879,0.00304859,0.00375811,0.00462909,0.0054794200000000005,0.00640975,0.00744724,0.00836617,0.009363159999999999,0.011078500000000002,0.012837099999999999,0.012695
0.6000000000000001,-3.38593e-06,0.00164401,0.00181916,0.00236648,0.00290581,0.00366155,0.00456686,0.0053452199999999995,0.00619005,0.0071224,0.00807038,0.00905013,0.0105739,0.0116463,0.0123003,0.0155553,0.0144687
0.7000000000000001,-3.42175e-06,0.00279978,0.00351952,0.004107260000000001,0.0050719499999999995,0.00606026,0.00730904,0.008122919999999999,0.00876523,0.0098512,0.011382900000000001,0.0126429,0.0130968,0.0142121,0.015584299999999999,0.0188489,0.016023
0.8,-3.6364e-06,0.00521035,0.0061503899999999995,0.0069626,0.008149509999999999,0.00930458,0.011381,0.0121888,0.0133177,0.0144251,0.014693300000000001,0.0159289,0.0172666,0.0184701,0.0196137,0.0271464,0.0230233
0.9,-3.66123e-06,0.00863428,0.00995994,0.0117618,0.0133876,0.014622,0.015394900000000001,0.0164966,0.0175569,0.0186963,0.0197565,0.0210617,0.0226206,0.0238838,0.025630999999999998,0.0295956,0.0273159
1.0,-3.39687e-06,0.013009399999999999,0.0153375,0.0161611,0.017828800000000002,0.019828500000000002,0.0207655,0.0227436,0.0235037,0.0250503,0.0255769,0.027183,0.0290402,0.0303106,0.0317852,0.035500699999999996,0.033741600000000004
